,Comments,Quality,Difficulty,Dates,TeacherID
33,Not good or clear at all.,1.0,3.0,"May 24th, 2006",689127
34,An excellent Prof. and very helpful in class.  I love his method of teaching and how he relates everything to life experiences!,5.0,3.0,"Apr 30th, 2006",689127
35,great!,5.0,1.0,"Jan 26th, 2006",689127
36,No Comments,1.0,2.0,"Jan 10th, 2006",689127
37,Shes a hard grader!,2.0,5.0,"May 10th, 2019",2344163
38,"Dr. Arnett is very enthusiastic about biology and I personally learned a lot through her teaching. If you pay attention to the lecture and take good notes, you will do well. She offers a decent amount of extra credit and is nice to you, if you are nice to her. I enjoyed the class, material, and her quirky attitude.",4.0,3.0,"Jan 12th, 2019",2344163
39,Professor Ballard is a wonderful professor and  positive attribute at the University of Charleston.,5.0,4.0,"Nov 19th, 2011",1631127
40,"Professor Staci Ballard is fun, kind, humor and engaging. She is one of the best profs I have ever had, and doubt I will ever have another like her.",5.0,3.0,"Oct 25th, 2011",1631127
41,He is great teacher. very Helpful,5.0,1.0,"May 1st, 2010",723941
42,"a good instructor, very helpful - come anytime and he will explain until you get it.",5.0,2.0,"Dec 12th, 2008",723941
43,No Comments,4.5,3.0,"Mar 13th, 2008",723941
44,"Literally one of the most judgmental professors on the campus.  Holds grudges against students and if you are not on her ""good side"" you can forget decent grades, a recommendation, or even fair treatment.",1.0,1.0,"Mar 6th, 2017",1567120
45,Great professor.  Give precise instructions for lectures.   Only problem is she lets her liberal political views influence the class.  Had nothing to do with speech writing.,5.0,1.0,"Aug 5th, 2013",1567120
46,"Her classes really are worth attending. She's really nice and not that strict, but expects your respect.",5.0,3.0,"Nov 11th, 2011",1567120
47,He's very intelligent and was always there to help me. His classes are always tough but you will learn.,5.0,4.0,"Jan 27th, 2016",229556
48,"I had him for two classes in the same semester. His lectures were incredible; I learned more in those classes than I have in any others. He's very thorough, stays up-to-date & provides excellent examples. The workload is heavy but never useless. I recommend Dr. Bayly to anyone who truly wants to learn, not just earn a credit. I miss having him.",4.5,4.0,"Nov 29th, 2015",229556
49,"Had him for multiple classes, since there are only a couple psych teachers at UC. His classeslectures are informative and engaging, but getting a decent grade is practically impossible. His tests could confuse an Ivy League MDPhd psychiatrist. The amount of work he expects you to put into the homework should make it eligible as a senior thesis. ",1.5,5.0,"Nov 13th, 2014",229556
50,"Didn't like him at first, he has a nervous cough which really annoyed me, but it goes away. I used my textbook and the workbook ALOT so get them both.  You'll learn a lot and he'll help you out if you pay attention.",4.5,3.0,"Dec 12th, 2013",229556
51,very rude,2.0,4.0,"Jun 4th, 2010",229556
52,YEAH,4.0,5.0,"Mar 30th, 2009",229556
53,"I had him for 6-7 classes a few years ago. I really enjoyed his classes. He does a great job of explaining everything and treated me great. He gets angry a lot though and no one never really knows why. His tests are hard but if you've had him before you know what to expect. All-in-all, the best undergrad professor I had. Great guy.",5.0,4.0,"Aug 1st, 2008",229556
54,No Comments,4.5,4.0,"Apr 20th, 2007",229556
55,He is just a really cool teacher,5.0,3.0,"Apr 19th, 2007",229556
56,"Thinks he is above all of his students.  Cursed during the course which I found to be un professional.  Test were really hard and he did not give us much to go on as to what would be on the test.  Homework was not returned most of the time and when it was, it was graded, but no markings as to why it was graded the way it was.",1.0,4.0,"Sep 2nd, 2006",229556
57,No Comments,5.0,4.0,"Sep 1st, 2005",229556
58,Any Bayly class is ridiculous.he could make wiping your butt 101 a difficult class.,2.0,5.0,"Jun 19th, 2005",229556
59,"Senior Ethics!  Very Hard class.  There are several easier professors that teach the class, but even though this class was difficult, I had fun and learned a lot.  Bayly is tough but very strict.  I recommend taking him for this class.",4.0,5.0,"Feb 13th, 2005",229556
60,he is a really cool professor.  I loved his class. it was hard but he really gets into it.  he's awesome.  I recomend his classes to everyone but be ready to work.  he's really hard too. but he's nice to look at.,4.5,5.0,"Dec 26th, 2003",229556
61,"Knows his stuff but is a big nerd and expects students to eat, breathe and sleep the stuff like he does.",2.5,3.0,"Dec 17th, 2003",229556
62,"This was a very fun and interesting class.  But, it is very difficult.  Dr. Bayly is a great instructor!  He is very knowledgable of his subject matter and only accepts his students best efforts.",5.0,4.0,"Dec 10th, 2003",229556
63,"This is an interesting course, but you have to study and attend class.Beware, he has a short fuse and goes off easily.  Ex:Because of low scores on our first exam, he yelled for over 15 minutes and told us monkeys could do better",3.0,5.0,"Jul 12th, 2003",229556
64,Unclear instructions. Due dates are always a mystery. The quizzes were invalid and not reliable.,1.0,4.0,"Dec 15th, 2011",148541
65,"Dr. Blackwood really knows the materials, but she gives you way too much work, and alot of it seems pointless. She is way too excited over everything, and puts too much emphasis on some aspects of the work assigned.",3.0,4.0,"Mar 13th, 2009",148541
66,"Gives students busy work. Assignments are large, constant, and usually doesn't pertain to class you're in.",3.0,5.0,"Jan 14th, 2009",148541
67,Great concept of the classes and always willing to help.,5.0,2.0,"Aug 27th, 2005",148541
68,Great professor! Gives great constructive criticism and praise when deserved.  She makes an effort to get to know each student individually and is generally a personable person.  Very friendly.,5.0,2.0,"Aug 3rd, 2005",148541
69,"Dr. Blackwood is a very nice and genuine professor and really knows what she is doing.  Although I transferred, she was still very supportive and helpful to me.",5.0,3.0,"Jul 12th, 2003",148541
70,The worst teacher I ever had.,1.0,5.0,"May 2nd, 2003",148541
71,"Refuses to give full credit because there is always room for improvement. When asked to clarify how I didn't meet the criteria for assignments, her response was ""My standards are high because I understand that I am participating in grooming our future leaders, and I desire to help them work to be the best of their abilities.""",1.0,4.0,"Jun 15th, 2021",2609675
72,Grading is tough,2.0,4.0,"Jul 21st, 2020",2609675
73,You have to really study for her class this is a tough class,3.5,4.0,"Sep 16th, 2014",686118
74,"Amazing lady! READ THE CHAPTERS!!! KNOW THE SLIDES!!! Tests are extremely hard but you will pass if you read, read, and READ!!",4.5,5.0,"Jun 11th, 2012",686118
75,Awesome professor.  She should be the dean again or the chair. Best professor and she does not play politics either you do the work or you will fail.  If you don't pass her class it's your own fault,5.0,4.0,"Jan 10th, 2010",686118
76,Good instructor.  Cares about student's success.  Course good foundation for nursing classes. Tests are tough.,4.0,5.0,"May 8th, 2009",686118
77,Tough but you learn,4.5,5.0,"May 2nd, 2008",686118
78,"She's a nice lady, but acts unprofessional at times. She can also be really mean, but the class is definately a cake walk.",3.0,2.0,"Apr 20th, 2007",686118
79,"Professor Brackley structured the class in a fluid manner, but stuck to the syllabus that was provided.  I enjoyed the group work that was done.  The reading that was assigned was difficult, but she listened to the class and the emphasis on the reading was deflected onto other material. ",3.5,3.0,"Aug 28th, 2015",1567092
80,The worst teacher ever needs to teach highschool,1.0,3.0,"Apr 21st, 2011",1567092
81,"She is very sweet and cares about her students. She is a tough grader, but only to make us better.",5.0,1.0,"Apr 24th, 2016",1567106
82,This professor really needs to not grade so harshly and consider all the options and not be bias base on student participation. Because at some times teaching performance can be very confusing at times and get other class work that clashes with the course curriculum.,2.0,2.0,"Apr 21st, 2011",1567106
83,"Sticks by firm deadlines. For an online class designed for the adult learner to be able to work full time, this is a joke. I had her for several classes and the workload is ridiculous. Constant posts, replies, and replies to replies. Tests from 12 chapters at once. Will never reccomend!",1.0,5.0,"Feb 24th, 2020",2028435
84,"Contradicts syllabus. Unclear assignments. No reference to texts. Unrealistic posting criteria, ex. Don't post on first or last day of week, don't post twice in one day or on consecutive days. Difficult for working adult learners. Focuses on informatics rather than class subject. Condescending to students who posts questions.  Avoid at all cost.",1.5,5.0,"Jul 17th, 2015",2028435
85,"Good nurse and educator who knows that once a student passes their boards, if they pass, the real hard work begins. She is hard, fair, and a no bull instructor. If you have a hard time in her class you will have a hard time nursing. She is clinically sound and extremely knowledgeable. If you can pass her class you can pass the boards.",4.0,4.0,"Nov 28th, 2018",1310209
86,This professor needs to stop teaching if not already done so. Very poor teaching skills and does not listen to students!,1.0,5.0,"Jan 4th, 2014",1310209
87,"Is this so-called professor still teaching at UC? If so, then I will like to warn everyone from taking her class as she's the worse proff ever with no interest with the students. She plays favoritism and its so obvious the moment you step in her class. Its not fair for UC students to pay such a high tuition to have a prof like her...",1.0,5.0,"Dec 16th, 2013",1310209
88,"I had this class last semester and I was warned by previous students about how bad this professor is.  Well, to keep things short, they were right!...I dont understand why this prof is still teaching while she dont do nothing but play favoritism.  She knows whom she want to pass and whom she want to fail the moment you walk inside her classroom",1.0,5.0,"Oct 25th, 2011",1310209
89,"The worse professor ever. Have no interest in the student.  Abuse her teaching ""power"".  It's sad that she's a professor.  UC should be ashame of themselves for hiring this lady.",1.0,5.0,"Oct 17th, 2011",1310209
90,Professor... I think not. She does not have the ability to teach.   She plays favorite so if you brown nose she your kind of professor. Has been known to be cruel and cares only about herself.,2.0,4.0,"Jan 10th, 2010",1310209
91,"This woman is amazing.  She is not a push over by any means, but will bend over backward to help you with anything.  A verry passionate professor with a strong interest in the subject.  Taking her class will prepare you for nursing exams.  If you are a nursing student, make it a priority to take this class.",5.0,5.0,"Dec 15th, 2009",1310209
92,Great! Love her! Always helpful. :),5.0,1.0,"Mar 30th, 2011",1555292
93,"I agree with the other person who posted.  We have a saying...""You got Joan'd.""  It happens frequently if you get accepted into the program your sophomore year.  Every experience I've had with her can be classified as humiliating or useless.  The radiologic science program is great, but the director is not.",2.0,5.0,"Sep 10th, 2009",1100366
94,THIS PROFESSOR SEEMS TO HAVE HER FAVORITES IN CLASS. SHE WILL HELP YOU YOUR FIRST YEAR OF CLASS AFTER THAT YOU ARE ON YOUR OWN.  SHE WONT EVEN HESITATE TO HELP YOU UNLESS YOU ARE ONE OF HER LITTLE PETS.,1.0,3.0,"Feb 2nd, 2008",1100366
95,"Awesome professor. Hated to see him retire last year. Always talked to me like one of my friends instead of treating me like I was lower on the totem pole than he was. Stats is just hard though, no matter who teaches it.",5.0,4.0,"Apr 30th, 2014",148547
96,Great Professor for Stats.... moves a just the right pace so we could get plenty of practice but not bored. Would not hesitate to take one of his classes again,5.0,2.0,"Jan 15th, 2012",148547
97,"Professor Clem is an ok genetics teacher. However, the problem with this professor is that he discusses students grades with other teachers and students. It is suprising that professor Clem has not been canned for this behavior. He puts the University at high legal risk for breaking FERPA laws repeatedly while the University allows it.",1.0,1.0,"Aug 21st, 2011",148547
98,Great professor. Always very helpful.,4.5,2.0,"May 19th, 2011",148547
99,No Comments,3.5,3.0,"Sep 12th, 2005",148547
100,Smart guy...Unfair grading...,3.0,4.0,"Jul 26th, 2004",148547
101,No Comments,1.0,5.0,"Mar 19th, 2003",148547
102,He's a good professor. I just hate that damn class! How boring can one class be?  Please!!!,3.5,2.0,"Feb 25th, 2003",148547
103,"Gives vague assignments, wonders why nobody understands. Sends out an email on Monday for things due Tuesday.",2.0,4.0,"Jul 24th, 2018",2391700
104,Did not learn anything from her class,3.0,1.0,"Oct 21st, 2010",1426787
105,5 Stars!,5.0,3.0,"Sep 5th, 2019",569473
106,5 Stars!,4.0,2.0,"Apr 3rd, 2017",569473
107,"She is a very kind person in class and is very open to opinions. This is the Harry Potter class, and I have loved loved loved it! If you have to take an english class, TAKE THIS ONE! It's only offered every 2 years though. No tests, only 3-4 papers! There are in class assignment and discussions, but those are fun.",3.0,1.0,"Apr 30th, 2014",569473
108,"She will read British Literature to a bunch of 20 year olds like you're kindergarteners. Easiest A I've ever had, but I absolutely hated going to class. It was awful. And she has these long silences after she asks a question, like solid minute long silences...easy A, for a price.",1.0,4.0,"Apr 21st, 2011",569473
109,Professor Dalporto isnt helpful at all.,5.0,3.0,"Mar 31st, 2011",569473
110,"Dr. Dalporto is a wonderful teacher.  Though soft-spoken, she creates a peaceful environment that allows for learning.  I just wish the institution would provide the English Department with more full time professors so that she could spend time in special topics class settings. She deserves more than survey classes to non-English majors.",1.0,3.0,"Oct 5th, 2010",569473
111,Dr. Dalporto is extremely monotone and seems to feel uncomfortable around her students. Not prepared to teach her own class.,1.5,2.0,"Feb 2nd, 2010",569473
112,"Dalporto is monotone. She never shows any expressions during class, and even acts like she is afraid of her students. She stands at the front of the room, and talks, and talks, and then talks some more. She hands out assignments, says they are due the next class, and then never takes them up. If you email her, she will NEVER email back!",1.5,1.0,"Apr 30th, 2007",569473
113,No Comments,4.0,4.0,"Apr 11th, 2005",569473
114,Makes class fun to be at.,4.5,2.0,"Feb 13th, 2005",569473
115,"Very nice teacher.  The readings can add up quick, but she tries her best to keep everything interesting and is very helpful to students.  Classes can be boring at times, but it's literature, it's not going to be interesting all of the time.  I recommend her.",,,,569473
116,"Brad Deel is a damn good professor who knows his stuff, and challenges you to think and back up your position.  Excellent classroom environment.",5.0,4.0,"Aug 20th, 2016",1332903
117,Easy to understand his classes,5.0,4.0,"Apr 12th, 2016",1332903
118,"He's a military man through and through, so he doesn't do bull crap. He treats you like a person and expects a lot of work from you, but he's fair. Harsh on papers and speeches though.",4.5,3.0,"Apr 30th, 2014",1332903
119,Was not very good. He was lazy,3.0,1.0,"Dec 7th, 2012",1332903
120,"I take his classes just to listen to his stories. You have to do a little extra work, but he makes it as easy on you as possible.",5.0,5.0,"Nov 11th, 2011",1332903
121,Wonderful class and professor! Really makes history easy to understand and fun. There is a lot of group work and you almost must read the material.,4.0,4.0,"Jun 15th, 2010",1332903
122,"A lot of people don't like him too much but I think it's because he's the only prof at UC that makes you work for your grade. But you learn a lot, which is more than I can say for a lot of classes in that horrible excuse for a school. He has a lot of world/life experience and I believe it makes for better teaching.",5.0,4.0,"Jun 4th, 2010",1332903
123,Great,5.0,5.0,"May 14th, 2012",926589
124,Great teacher.,5.0,4.0,"Aug 31st, 2011",926589
125,NEVER EVER FELT TIRED OF HIS CLASSES......BEST TIME.......WITH BEST FRIEND,5.0,1.0,"Sep 17th, 2010",926589
126,one of the best professors i ever had.,5.0,2.0,"Sep 17th, 2010",926589
127,UC needs him back!!!,5.0,5.0,"Sep 16th, 2010",926589
128,"Jay taught interesting and helpful courses.  He has real world experience and thinks outside the box.  Not only is he a great professor, but is also a great human being.",5.0,4.0,"Sep 11th, 2010",926589
129,"Very nice guy, lots of real world experience, cares a lot about his students. Will miss him.",5.0,4.0,"Sep 11th, 2010",926589
130,"Professor Dewhurst was one of my favorite teachers. His classes were tough, but fun and engaging. He definitely cares about his students,",5.0,3.0,"Sep 10th, 2010",926589
131,"Come on UC...teaches busines, POLS, Ethics, Finance.....problem is that he is not qualified to teach any of them!  stinks like Welch!",1.0,3.0,"Jul 5th, 2010",926589
132,WOW! Great Prof.,4.0,5.0,"Dec 22nd, 2009",926589
133,Nice guy.  Great class.,4.5,4.0,"Dec 22nd, 2009",926589
134,Great Class!!!!!,4.5,5.0,"Dec 20th, 2009",926589
135,"Not sure why anyone says anything other than this teacher is awesome. Plus, I don't think he taught the two classes that he supposedly cancelled a lot.",5.0,5.0,"Dec 20th, 2009",926589
136,Cancels classes,1.0,2.0,"Dec 18th, 2009",926589
137,"Horrible professor, discriminates, has a horrible attitude.  Do not recommend taking his class.",1.0,5.0,"Dec 11th, 2009",926589
138,cancels class alot.,4.0,2.0,"Jul 2nd, 2008",926589
139,fun guy.,4.5,3.0,"May 19th, 2008",926589
140,No Comments,3.5,4.0,"Dec 17th, 2007",926589
141,"She's a nice person and great to like hear life stories from, but her classes are very?????? And she's not clear on a lot of her assignments. ",2.5,1.0,"Dec 13th, 2014",1279096
142,"THE BEST TEACHER EVER!!!! I will forever remember her! This class was NOT easy class, however, Hallie made it very interesting.  She is what I called a natural ""born-to-be"" teacher/mentor.  I will be forever grateful to her passion in that class! THANK YOU HALLIE!",5.0,1.0,"Oct 1st, 2011",1279096
143,"Her kids are great, and great kids reflect the parenting.",5.0,3.0,"Apr 21st, 2011",1279096
144,Great teacher,4.5,3.0,"Apr 21st, 2011",1279096
145,Easily the best professor/teacher I've had. She was INCREDIBLY helpful and really knew what she was talking about. She made the class fun and interesting by applying current events to the social sciences. Even though I had her first thing in the morning I was more than willing to go to class because of her!,5.0,4.0,"Sep 1st, 2010",1279096
146,"The only professor I've ever had that wanted everyone to call her by her first name. Hallie always made class interesting and was willing to read your papers before you actually turned them in, giving you a chance to improve your grade.",5.0,1.0,"Oct 30th, 2009",1279096
147,Halie is my favorite professor ever. She made me want to come to class! Class was fun and I learned a lot..,5.0,3.0,"Apr 29th, 2009",1279096
148,She kept math interesting.,5.0,2.0,"Apr 12th, 2012",980040
149,Fantastic!,5.0,3.0,"Apr 21st, 2011",980040
150,She is the best teacher! She is very helpful! Very nice and funny. Makes sure you understand the subject. Take her she is the best!,4.0,2.0,"Dec 17th, 2010",980040
151,She teaches the way I learn!!,5.0,3.0,"Apr 29th, 2009",980040
152,She is the sweetest teacher ever. I was there last year while she was pregnant she was so cute. she's very sweet and helpful. I missed alot of classes but still made an A based on my test. She explains everything very well also,5.0,1.0,"Apr 23rd, 2008",980040
153,Very easy class. She explains things so well and she is Extremely nice. Only grades in the class were the tests so be sure to go on test day.,5.0,1.0,"Apr 16th, 2008",980040
154,"Professor Ellis rocks! She is the nicest person in the world, and she will do anything to help you with the class if you have problems. She makes it really easy, and I love her so much :)",5.0,1.0,"Apr 20th, 2007",980040
155,This was a great professor.  She done the work of three people.,5.0,3.0,"Jan 10th, 2010",926590
156,No Comments,1.0,2.0,"Apr 7th, 2009",926590
157,"I had him for Comm 101 (propaganda) and I genuinely enjoyed it. I never thought of myself as a great writer, but turns out I was really good compared to my class. Some don't like him because he's a tough grader, but he only expects what is absolutely necessary to be successful in your academic career. I am now a writing tutor thanks to his guidance",4.0,3.0,"Mar 23rd, 2020",2517565
158,"I had him for Comm 101 (propaganda) and I genuinely enjoyed it. I never thought of myself as a great writer, but turns out I was really good compared to my class. Some don't like him because he's a tough grader, but he only expects what is absolutely necessary to be successful in your academic career. I am now a writing tutor thanks to his guidance",1.0,5.0,"Oct 6th, 2019",2517565
159,The absolute worst professor at the University of Charleston.,1.0,1.0,"Sep 15th, 2019",2517565
160,"Teacher is very specific, not entertaining. Already learned everything we're learning in this class except he's 10x harder of a grader. Not fun.",,,,2517565
161,Thank you for your patience and dedication to the course and the students. Very much appreciated.,5.0,4.0,"Apr 27th, 2021",2462316
162,Thank you for your patience and dedication to the course and the students. Very much appreciated.,5.0,4.0,"Feb 25th, 2021",2462316
163,"Approachable, clear and concise, genuine care for his students, prepare.",5.0,4.0,"Feb 25th, 2021",2462316
164,"I want to thank my professor for always being understanding, resourceful, and knowledgeable in this course.",5.0,4.0,"Dec 13th, 2020",2462316
165,Thank you for all the work you put into the class. It was a very good experience for my first college course.,5.0,3.0,"Oct 14th, 2020",2462316
166,"Personally, I felt like he cared about my success. I think he truly wants his students to grow from the materials we covered.",5.0,4.0,"Sep 9th, 2020",2462316
167,Main part of class is key assignment prep. New APA format is frustrating but doable! Very supportive instructor. READ/STUDY class notes!,5.0,4.0,"Aug 23rd, 2020",2462316
168,I learned a lot from this introduction course. I will take everything I have learned and apply in my learning experience here at UCWV and in my professional career. Mr. Giaimo is a wealth of experience and knowledge. I will continue to take courses he teaches at UCWV because he brings with him real world experience that I can apply to my career fie,5.0,3.0,"Aug 20th, 2020",2462316
169,"Professor Giaimo was very passionate about this subject. He taught it in a manner that was easy to understand that in Ethics there will be difference of opinions, and the end of the day there is no""right or ""wrong "" way of expressing your views points.",5.0,4.0,"Jun 28th, 2020",2462316
170,Thank you for mentoring us through the course and look forward to taking more courses in the future with you. You made it easy to understand and walked through it with us. I havent been in higher formal education in 30 years and was nervous but in the end was confident I learned a lot.,5.0,3.0,"Apr 28th, 2020",2462316
171,Thank you and thank you for your service and all that you do.,5.0,4.0,"Apr 26th, 2020",2462316
172,I wanted to thank you for everything. I have not had professors that have been so intuitive in their covering of material as those that I have had since starting classes . I look forward to the possibility of having you in future courses. Know that you have made a difference in my life and understanding of leadership and all it encompasses.,5.0,3.0,"Apr 22nd, 2020",2462316
173,"Upon returning to school after a long break, I was pleasantly surprised. I highly recommend this class and teacher. Tip: Read APA prior to taking this class.",5.0,4.0,"Apr 5th, 2020",2462316
174,The biggest difference I found between this class and others is my connection with Mr. Giaimo's leadership style. Treating everyone like an adult and understanding that life can be hectic has led to students' feeling more more comfortable in class and with no fear of repercussions.,5.0,4.0,"Feb 23rd, 2020",2462316
175,I enjoyed this course mostly because of the professor that taught it. The professor was very understanding to the fact that all the students are adult learners and not college-aged kids that are living on campus. He expressed the appreciation of us doing this in addition to our profession. It made the class very enjoyable and without added pressure,5.0,5.0,"Jan 17th, 2020",2462316
176,"I had not taken college classes in many years. I was so frustrated, I was going to seriously quit! Honestly, Prof. Tony inspired me to hang in there! I am glad that I did. He helped me and gave me pointers on my papers.",5.0,3.0,"Dec 17th, 2019",2462316
177,It has been a pleasure to be part of this class. Great insight on Incident management that I will take with me. Not often do you get a class that is as enjoyable and has a direct correlation to real-world application.,5.0,4.0,"Dec 16th, 2019",2462316
178,"I learned a lot from yourself/course material and you made going back to school a great experience. You're a very approachable and knowledgeable Professor, thank you for your service to our country and America's leaders.",5.0,4.0,"Dec 7th, 2019",2462316
179,Choosing an extremely military-friendly college and having a fantastic instructor was worth all the obstacles I had to overcome.,5.0,4.0,"Nov 27th, 2019",2462316
180,"From the first few minutes in the class until now, I have been very comfortable in attending UCWV. The professor made the first impression a very warm environment, and I hope this continues throughout my entire pathway.",5.0,3.0,"Oct 30th, 2019",2462316
181,My final thoughts on this class are all positive. I could not think of a better class to start the journey back into college.,,,,2462316
182,Good professor. Always bonuses on tests. Teaches from the powerpoint. ,4.0,4.0,"Jan 10th, 2015",760800
183,"Good professor…will take time to answer questions…lots of power points, and alot of studying required to get an A…also attendance is necessary if an A is desired",4.5,4.0,"Dec 9th, 2013",760800
184,Great professor... straightforward exams and excellent notes. Very energetic about chemistry and gets entire class involved,5.0,1.0,"Jan 15th, 2012",760800
185,Good teacher.,3.0,4.0,"May 19th, 2011",760800
186,"A little arrogant, doesn't want to be challenged or showed up by students.  His exams are not quite what he tells you to expect...and sometimes the questions are tricky or not very clear in what it wants you to find or do.",3.5,5.0,"Jan 10th, 2010",760800
187,Great Teacher,4.5,3.0,"Jul 2nd, 2009",760800
188,"GREAT TEACHER. Totally cool guy, very creative. Makes science so much fun. Take this class!",5.0,2.0,"Nov 18th, 2005",760800
189,idk where to start. Class is boring ad will put you to sleep  You feel like the Teacher is a robot that reads the slides going to lecture or staying home is the same  only good thing is she is nice  She goes study the objectives to pass and there are no questions from the objectives ........ SERIOUSLY ?,1.0,5.0,"Oct 7th, 2014",911075
