,Comments,Quality,Difficulty,Dates,TeacherID
27,"Test are extremely hard, and lectures are not clear. Hardest professor I have ever had. ",2.0,5.0,"Dec 15th, 2015",1420877
28,"My first impression of this teacher was terrible. He humiliated a student for walking into the wrong classroom while the entire class laughed. Ive never had a professor who is so self absorbed. He doesn't have a rubric for class projects, a prompt for projects, no study guides, and the book doesn't help. His expectations are so ambitious. WORST GUY",1.0,5.0,"Oct 15th, 2015",1420877
29,very enthusiastic teacher,4.0,2.0,"May 6th, 2014",1420877
30,Professor does not explain assignments well. The class text book is useless when taking the class. He is not a good teacher and very self-absorbed. Several students dropped this class before mid-terms due to teach style.,1.0,4.0,"Dec 14th, 2013",1420877
31,Just not a very good instructor. Very self absorbed. The required text book is one written by himself which is a poorly written book.,1.5,4.0,"Oct 2nd, 2013",1420877
32,Honestly I was terrified taking this course with him because I have heard so many bad things. But he turned out to be a very nice and approachable professor. He's a very tough professor but if you put the time in it will definitely work in your favor. Really read the material and really be a critical thinker in his class.,3.0,5.0,"Aug 15th, 2012",1420877
33,He is a good teacher. He will give quizes often and both his quizes and tests are questions that are out of your notes and in the textbook. Some of the questions are very detailed so it is important to read your book. He sometimes tries to trick you with questions by wording them differnetly. When writing a paper or doing a project he is a very ver,4.5,3.0,"Oct 25th, 2010",1420877
34,This guy needs to be replicated and hired at every college. His knowledge is unbounding in the subject matter.,5.0,2.0,"Sep 2nd, 2020",1460423
35,This guy needs to be replicated and hired at every college. His knowledge is unbounding in the subject matter.,3.0,4.0,"Feb 26th, 2019",1460423
36,"Honestly, the material was really difficult in this class but the professor didn't make it much easier to learn. Clear grading criteria but pretty much your grade comes down to the final. Went into the Final with an A and finished with a B. Midterm and Final are very difficult and NO other grade boosters. Entire class failed the quizzes. Meh!",3.0,2.0,"Jun 9th, 2018",1460423
37,"I recommend taking his differential Equations class only if you have taken differential equations before and want to get it over with. He only has two grades in the class. Midterm(the total of two tests throughout the semester)(60%) and the final (40%). Do not take the class if you are a lazy student, for you will not learn during the lectures",4.0,3.0,"May 20th, 2018",1460423
38,If you show up for every class and have a good understanding of the material you can pass this class. Best professor of this subject at CSU in my opinion. The only grades in this class are exams but he curves and gave a chance to redeem points missed on the exam.,4.0,4.0,"Dec 18th, 2017",1460423
39,A good lecturer who definitely understands the material inside and out. Kind of arrogant in his attitude/teaching style. If you really want to learn the material in the class he will teach it well.,4.0,4.0,"May 19th, 2017",1460423
40,"If you really want to enter in the world of networking, than this is the best professor who can introduce you to this field. His lectures were very interesting. You have to think logically in exams. He is tough grader and cool guy.",5.0,4.0,"Nov 6th, 2016",1460423
41,Very knowledgeable professor. He should teach more and more graduate level courses so that he can share most of us will be benefited. He is having his own curve. so don't worry about grades.,5.0,2.0,"Feb 12th, 2014",1460423
42,Best Prof in Washkewicz College,5.0,2.0,"Jan 25th, 2014",1460423
43,He's very helpful and has  a huge curve to help,5.0,2.0,"Dec 12th, 2013",1460423
44,"He is a gifted teacher who really knows the material well. If you pay attention in class and participate you will do fine. It is a difficult subject, but he make it clear, so, show up to class. The class is some work. Take this guy if you really want to learn it. He does have a curve.",5.0,3.0,"Jun 30th, 2013",1460423
45,"Excellent teacher! Test are challenging, but are graded very fair. Is always willing to help a student and explains everything in great detail.",4.5,3.0,"Jan 5th, 2012",1460423
46,"Professor is great he helps you if you need it in class or in office, heck even on saturdays he has met with me. Very fair on grading but very challenging tests. If you work for your grade there is no reason a high B or A is not in store.",4.0,1.0,"May 17th, 2011",1460423
47,Good professor. Very laid back. Examples in class were very similar to the test. Tests were open book open notes. If you went to class everyday and wrote down the example problems you got an A.,4.0,2.0,"Aug 29th, 2010",1460423
48,"Funny guy, tests open book and open note. Doesn't connect with students but as above thats not a bad thing. He gives help when you need it, may give a problem not covered in notes or class. Not a bad teacher though",,,,1460423
49,"Easy A if you take the time to participate in discussion boards. Two quizzes and disc. board each week, midterm, final, and 2000 word paper. Very doable A if you dont procrastinate. Super responsive to emails. Easy class.",4.0,2.0,"Jul 31st, 2021",2675389
50,"Easy A if you take the time to participate in discussion boards. Two quizzes and disc. board each week, midterm, final, and 2000 word paper. Very doable A if you dont procrastinate. Super responsive to emails. Easy class.",5.0,1.0,"May 6th, 2021",2675389
51,"Her class was so easy. We only had a discussion board post each week and responded to two students. The exam wasn't too difficult and neither was the paper. There was no lectures or anything, just assignments. She barely even communicated with us. It is an easy A class.",,,,2675389
52,Sarah is an excellent professor. She is very caring and understanding. The assignments help ensure a successful transition into college. She can be easily reached outside of class and responds quickly. This is a pass/ fail class that doesn't count towards your GPA.,5.0,2.0,"Jan 4th, 2017",2222319
53,"He is one of the best.  Heavy on lectures, but his lectures are interesting and he lets the students ""take over"" the lectures via discussions.  He chose to use all novels and historical articles for this class... no textbooks.  There was a lot of work but I genuinely enjoyed the work.  For the final I got to watch and write about Ferris Bueller!",5.0,3.0,"Jun 14th, 2012",296400
54,Prof. Adams is a great instructor. He gives lively lectures and is interested and informed on the subject matter. It is important that you attend every class because Adams gives a lot of notes and the mid-term and final are based on his lectures.,4.5,3.0,"Jan 18th, 2012",296400
55,"He is very passionate about history, and has a wide array of entertaining stories that helps keep the otherwise boring class slightly interesting. Grading is pretty hard, this class is definitely no easy A. If I could do  it over again, I probably would not have taken this class",5.0,4.0,"Dec 19th, 2011",296400
56,"Great professor! Very well prepared, makes class interesting. Tells stories that go along with his topics. In class mid-term wasn't too bad, final will be take-home exam. Too many papers for my liking, especially since it isn't a WAC course, but they aren't too hard to do. Generally a very good teacher, definitely passionate about the topic.",5.0,3.0,"Nov 13th, 2011",296400
57,Great with choice of textbooks,4.0,3.0,"May 7th, 2010",296400
58,"Professor Adams is interesting and sometimes funny and very knowledgeable about the topic. However, he gives A LOT of pop quizzes which are EXTREMELY detail oriented. Interesting material in class and in reading. Gives you the opportunity for extra credit. Not very approachable, but is very open & lenient with essay topics. Not a bad class.",3.0,4.0,"Dec 10th, 2008",296400
59,Outstanding! best history prof I have had so far in my college education. makes the material come alive. overall great guy. If your interested in history take his class.,5.0,3.0,"May 19th, 2008",296400
60,"I took History of the American West with prof Adams.  He is one of the very best Profs I have ever had.  In fact, he inspired me to become a teacher myself.  His book is also worth reading (Education for Extinction)",5.0,4.0,"Sep 4th, 2005",296400
61,"Preofessor Adams was defenitally one of my favorite professors of all!  He was passionate about the content of the History of the USA West class I took, and defenitally inspired great learning.",5.0,3.0,"Aug 30th, 2005",296400
62,Dr. Adams is an inspiration.  He has taught every doctoral student at CSU ans is truly a wealth of knowledge.  He expects you to be able to write.....this is definitely a fair expectation of graduate students.  Take his class...he is awesome.,5.0,2.0,"Jan 3rd, 2004",296400
63,No Comments,1.0,3.0,"Dec 18th, 2003",296400
64,"Wealth of knowledge, difficult grader if you are not a very good writer",4.5,4.0,"Dec 17th, 2003",296400
65,Terrfic educational historian!,4.5,4.0,"Nov 22nd, 2003",296400
66,I really enjoyed his class.  He made the law very interesting.  He didn't do a hood job of setting up blackboard support for the class and as a result during the first three weeks of class it was a distraction because people couldn't get the right passwords from him to take the required quizzes that were due prior to each class.,3.5,3.0,"Aug 27th, 2010",567787
67,"Great guy, you will enjoy his experience and subject knowledge. Read your text. Test are essays.",5.0,4.0,"Jul 13th, 2008",567787
68,"He is ridiculous...gave out 1 ""A"" in the whole class. And was a jerk about giving me a ""B"". I attended every class and handed in all the homework. It doesn't matter. He weights the grades- so the test is the only thing that really matters. Avoid him if at all possible.",1.0,5.0,"May 13th, 2008",567787
69,His tests are all written...which is kind of contrary to the purpose of the class.,2.0,4.0,"Apr 28th, 2008",567787
70,"He is just trying to be funny...and the Microsoft suites is easy, i dont think business students HAVE to take it.",1.5,3.0,"Mar 25th, 2008",567787
71,"Actually, one of the most average professors I've ever had.  Not too good, not too bad.",3.0,3.0,"May 10th, 2007",567787
72,"Lectures: he reads the book aloud and adds anecdotes.  Attendance Mandatory. Tests: short-answer essay format, straight from lecture.  Read the chapter before class (<10 pp each), pay attn in class. Presentation=easy.  Reasonable expecatations. He cares about the students. MAKE SURE YOUR CLASS NEGOTIATES W/ HIM SO YOU CAN USE CHEAT SHEETS FOR TESTS",4.5,4.0,"May 4th, 2007",567787
73,"Class is only mandatory for attendence points which makes a big difference in grade, other than that, expect to take a nice nap and do some other work, class lectures useless. You can use notes on tests, very helpful. Try and take class with a friend so when its project time you work together easily. B in class.",2.5,2.0,"Dec 25th, 2006",567787
74,"Refuses to admit he is wrong, will mark test questions as incorrect and refuse to change them when shown the answer from the text matches yours. If at all possible stay away.",1.0,5.0,"Dec 8th, 2006",567787
75,Not a hard class.,5.0,1.0,"Jun 9th, 2006",567787
76,"point blank,  He CAN'T TEACH!   Tells personal storys and then tests on material that was not covered. Changes his mind often.  seriously good luck staying away and learning something.",1.0,3.0,"Dec 13th, 2005",567787
77,Easy class...terrible professor.,1.0,1.0,"Dec 7th, 2005",567787
78,"One of the most boring professors I've ever had.  I wasn't for the fact that I got an A, I would be real mad that we didn't learn squat in 15 weeks.  If you want to learn something, choose another prof.",1.0,3.0,"Dec 5th, 2005",567787
79,"Easy homework and tests. Find a computer that he cannot blank the screen on and the semester will be more fun, cause then you can surf the net while he lectures. I only went to class to turn in homework and surf the net.",3.5,1.0,"Nov 15th, 2005",567787
80,"Boring class, guy seems out of touch with modern computers.",3.5,1.0,"Sep 18th, 2005",567787
81,As long as you do all the Homework you'll be fine in that class,4.0,1.0,"Sep 7th, 2005",567787
82,No Comments,4.0,2.0,"Aug 24th, 2005",567787
83,lots of homework  but its easy    good class,4.0,2.0,"May 9th, 2005",567787
84,"Easy tests and easy homework.  He seems like a very odd guy, but turns out to be a nice and helpful professor.  I recommend him... It's an easy A if you do the homework (which takes like 5 minutes, you can do it in class)",3.0,1.0,"Apr 27th, 2005",567787
85,"He tries to make his Word Class impossible to pass.  Won't answer any questions.  what he says won't be on the test, will be.  he laughs when the class does poorly on tests due to his bad info. He said ""#?@@ happens"", I lost my last job, too bad.  If you want to pass word, DON""T Take his class!",1.0,5.0,"Feb 9th, 2005",567787
86,"Had him for group lab experiments for Intro to Engineering Design. Very well respected, smart, and always offering to help. Experiment each week until the end of the semester, you work on a project and powerpoint for it for a couple weeks then present it with your group the last day. You must participate. Do the work and you'll get a good grade",5.0,3.0,"Dec 21st, 2018",1786198
87,Professor Adams is a quirky dude that is super passionate about the material he teaches.  Vibrations is a tough and often boring class but he uses his broad range of experiences to apply the material to the real world which is cool.   He doesn't take attendance but you don't want to get behind in his class.  Online tests and quizzes every week.,5.0,4.0,"Jul 23rd, 2017",1786198
88,If you go to class and pay attention and put forth the effort he's a great professor,5.0,4.0,"Jul 18th, 2017",1786198
89,"The material is presented well and professor Adams makes it clear what he wants you to know, and what is important to learn from each section. He is very willing to help outside of class, and responded to emailed questions pretty quickly even when I had sent questions later in the day. The lectures are long, but he keeps it entertaining.",5.0,4.0,"Jul 17th, 2017",1786198
90,Assigned no homework. Did very few in class examples. Didn't have time to cover the last 2 chapters worth of material but tested students on it anyway. He offers no way to gauge if you're actually understanding the material. Very frustrating.,2.0,4.0,"Jun 22nd, 2016",1786198
91,he is a really good professor. I got B+ in his class. He is funny and is always ready to help. He cares about how students perform on his tests and wants to help by giving extra credits for easy doable extra work. I am currently taking 3 classes with him and doing great.,4.0,3.0,"Apr 19th, 2016",1786198
92,"As my advisor, he forgot to remove my holds after I met with him about this. I was unable to schedule some of my classes as they became full. He always rushed people out of his office when they went for help as if he did not want to be there. His lectures sometimes became very scattered and off topic. Many times he moved quickly, skipping details.",1.0,4.0,"Dec 7th, 2015",1786198
93,"Dynamics is a tough class, but Dr. Adams makes it enjoyable. He sometimes works problems out too fast but if you ask him to explain a problem, he will. If you show up and do all of the assignments, you'll find this class easy. ",3.5,3.0,"Mar 30th, 2015",1786198
94,"Dr. Adams is straight-forward when it comes to his lectures.  Just because his assignments or exams can be tough at times doesn't mean he's a bad professor, this is mechanical engineering after all and you better learn your material.",4.0,3.0,"Dec 17th, 2014",1786198
95,I started the class just finishing a year hiatus from school. He helped me after class with examples and was very easy to get a hold of. He is there for the students not for his paycheck. ,4.5,3.0,"Dec 16th, 2014",1786198
96,He loves Dynamics and wants the students to know the material so he takes the proper time and methods to teach it which makes the class much more interesting. Can go off on tangents sometimes but they are bound to make you laugh one way or another by the end. And he really understands what position the students are in and cooperates well with that.,4.5,3.0,"Dec 16th, 2014",1786198
97,"Great teacher, really learned a lot about dynamics, and relates it to real world use",4.0,4.0,"Dec 15th, 2014",1786198
98,Pretty good Professor. Knows his stuff and can relate to real world experience. He is very fond of giving 35 minute long speaches. ,3.5,4.0,"Dec 15th, 2014",1786198
99,"I had Dr. Adams for both Vibrations and Machine Design. He is by far the best prof. I have had in my 7-year college career. He is very clear and conveys what you need to know and how to use it. His teaching style is excellent! I have nothing but great things to say, I hope CSU realizes what they have before he takes a better job somewhere else.",5.0,1.0,"Dec 4th, 2014",1786198
100,Best Professor Ive ever had. A+,5.0,1.0,"Nov 19th, 2014",1786198
101,"I don't know where to start with a guy like Mike.  I graduated from CSU but did most of my undergrad at OSU.  I have been taught by people who wrote top tier texts, formulated original ideas and created multi-million dollar companies but Mike has always been my favorite, most passionate and inspiring professor.  He lives and breathes engineering.",5.0,4.0,"Oct 30th, 2014",1786198
102,One of the best professors I've ever had.  It isn't an easy class but he tries to make it as easy as possible for you. Show to class and do your homework. Very good professor.,4.0,4.0,"Oct 8th, 2014",1786198
103,Dr. Adams was fine as a lecture prof but as our Sr design advisor pulled some of the most dishonest moves that I've seen from a teacher. Threatens students with dropped letter grades over any matter.,1.5,5.0,"Oct 2nd, 2014",1786198
104,Helpful professor that often times goes on tangent. If you really enjoy the subject material then you would probably the tangents more. For me I found them deviating from the textbook yet interesting.,3.5,3.0,"Sep 1st, 2014",1786198
105,"I loved vibrations class with him, probably one of the best Professors in the Mechanical Dept. I wish I had him for Machine Design. Show up to class, ask questions, do your HW stick with this an you will get an A.",4.0,5.0,"Mar 14th, 2014",1786198
106,He knows about everything there is to know about dynamics.  He really likes teaching and will help you if you need help. Has some pretty great engineering stories about what he did before teaching,4.5,3.0,"Dec 17th, 2014",1924532
107,He is one of the best teachers I've ever had. He loves Dynamics and he know it's not an easy class but he tries to make it as easy as possible. Participation matters so show to class and do your homework. ,5.0,4.0,"Oct 8th, 2014",1924532
108,"Professor Adams was a decent professor. She doesn't use email, so she is inaccessible outside of class. There are a ton of papers, which she doesn't grade until the very end of the semester. This class wasn't difficult, but the grading criteria can be very unclear.",3.0,3.0,"Nov 13th, 2017",1964627
109,"If you want a super easy class take this one. Professor Adams is very nice and can make lectures fun. We work as teams on a final project for the whole semester. Also  do not buy the expensive book, I bought an old version of the book and it was just as good for the online quizzes. If you participate in group work you'll pass no problem.",4.0,1.0,"May 2nd, 2017",1964627
110,Very unclear in her expectations. Does not believe in giving out rubrics so we never know what she really wants. Unorganized and I feel like I haven't actually learned anything. Spent the whole semester watching videos and working on a final presentation. Don't recommend taking her.,1.0,3.0,"May 2nd, 2017",1964627
111,"I took BADM 1020 in an 8 week session online. In the first week of class,  this professor expected us to read four chapters of the book, as well as do 464 practice questions online (116 per chapter). I ended up dropping this class and finding an alternative as expectations were set incredibly too high for an introductory business class.",1.0,4.0,"Jan 20th, 2017",1964627
112,Sometimes she'll give you assignments and then forgets about it or forgets her own instructions. Still if you show up to class and do the work you can get a good grade. She's a good speaker which made her lectures interesting.,4.0,3.0,"Dec 20th, 2016",1964627
113,Do not take this instructor. Completely unprofessional. Makes many false promises. Forgets her own instructions. Grades off how she feels that day. Rambles on about details and forgets main points. Vague. Just dont.,1.0,3.0,"May 2nd, 2016",1964627
114,"Professor Adams is one of the most unclear professors at Cleveland State. She constantly changes what she actually wants our final project to be like, and will deny ever saying the incorrect expectations. Class time is also the most pointless thing ever because all we do is watch videos. The bottom line is she's not a good professor.",1.5,3.0,"Apr 29th, 2016",1964627
115,"The vast majority of class time is spent watching YouTube videos--something I could  be doing at home for FREE. The materials have proven nearly useless and I see little evidence of her experience in the field of marketing. I do appreciate that we involve real corporations in the final project, but that is the only upside of this course.",1.0,3.0,"Apr 15th, 2016",1964627
116,"I took a class with this professor at Cuyahoga Community College. She was unresponsive to the online course questions of her students, and would not log in for weeks at a time to check in with the class. Assignments were very unclear at times, and students had to actually call the campus and talk to the Business office in order to get any response.",1.0,5.0,"Mar 7th, 2016",1964627
117,Although it was unclear in the beginning of the term it all came together for the good. I will take another couse with her!,4.0,2.0,"Feb 22nd, 2016",1964627
118,She has a unique way of teaching the classroom. Some may not like it but if you can bite the bullet she's actually an easy pass. She cares for her students but there's a lot to be left desired with her. She's a nice person one on one but can be intimidating slightly when speaking to the class which makes approaching her hard,3.0,2.0,"Jan 13th, 2016",1964627
119,"I'm a straight A student! She was the worst professor, I had to drop her class when I should have graduated that semester. She is horrible and of course she is one of the few professors teaching mark 2020",1.0,5.0,"Nov 20th, 2015",1964627
120,"Her grasp of the English language is terrible. Her grading criteria are non-existant, and when she deducts points it is for arbitrary reasons that she doesn't justify clearly. Check over APA formatting when writing papers, she uses goofy guidelines and applies them as rules for grading. She was very disorganized and it showed.",1.5,2.0,"Aug 7th, 2015",1964627
121,"Possibly the worst teacher I have ever had. She is not clear with assignments, she doesn't grade correctly. She will hardly if ever respond to your emails. She is the laziest professor ever and should not teach at all. AVOID AT ALL COSTS",1.0,4.0,"Aug 5th, 2015",1964627
122,"Grading criteria not clear. Assignments not clear. Didn't need the book for this class, but you had to buy an online tutorial game ($45).",2.0,4.0,"Jun 25th, 2015",1964627
123,SUPER EASY,5.0,1.0,"May 19th, 2016",2117752
124,"Worst professor I've had. Online class, but no lectures or virtual meetings were done. Very vague with instruction and very little communication. Relies solely on the book to do all the teaching, and uses an online program to do most of the grading for him. Only grades papers, and gives basically no feedback. Learned nothing. He shouldn't teach.",1.0,5.0,"Dec 9th, 2020",792620
125,"He is very knowledgeable, but not good in a lecture setting. The tests are extremely difficult and the only way to succeed is 100% reading the text. The written assignments have no real guidelines and he took 2 months to grade our first paper. Would not recommend to anyone looking for an elective",1.0,4.0,"May 2nd, 2018",792620
126,"The average on the first test was a 50; the high was a 70. Very unclear about test and paper expectations. One heck of a learning curve for those with no past law experience. Lectures are not helpful, he doesn't answer questions very well, and you pretty much have to teach yourself everything. It worked out in the end. Very stressful class though.",2.0,5.0,"Jan 12th, 2018",792620
127,He knows a lot about law but lectures are boring. A lot of the class dropped given the average test 1 score was a 50%. Tricky and confusing multiple choice tests but he curves them. 4% increase of extra credit available at the end of semester.. 2 papers to write with little guidance or expectations.,2.0,4.0,"Dec 13th, 2017",792620
128,4 tests 1 project. Tests are extremely difficult. A lot more questions come from book not lectures OR powerpoints. Some definitions on test are never mentioned in class. Very difficult / confusing /tricky questions on tests. Did not give clear instructions/expectations for project.,2.0,5.0,"Mar 23rd, 2016",792620
129,"Adams is a very knowledgeable professor who gives an interesting lecture--and he's a great guy. You'll have to attend class and takes notes to be successful. His test are combination MC/TF/short answer, and he gives partial credit on the Short Ans. Curves when needed. This is a W.A.C course so be prepared to do an assignment or two. Study hard!",4.0,3.0,"Aug 9th, 2013",792620
130,tough grader,2.0,5.0,"Jun 17th, 2013",792620
131,"Well spoken professor.  Outline the chapters and listen to what he goes over in class.  Tests are not that difficult.  Understands the law, and wants his students to have a basic understanding.",4.0,3.0,"Aug 22nd, 2012",792620
132,"This guy is a great professor. You have to attend because he gives pop quizes a lot, but you can drop 2. Tests are tough but he is fair on the short answer grading. Watch the wording on some questions. Write up assignments aren't too hard and he gives good feedback. If you had no interest in law prior to this class, you will learn a lot. He's good.",4.0,3.0,"Dec 7th, 2011",792620
133,"Good lawyer and teacher, but many people dropped due to grades.  I considered it after the first exam (D), but kept at it and grades got progressively better (C, B, A). Some exam questions could be thought of as trick questions. You have to put in the study time, no exceptions.  Tough, but very useful course, glad I took it as an elective.",4.5,5.0,"May 25th, 2011",792620
134,"Adams is most disorganized.  Never responds to email.  Makes mistakes and tries to weasel out of them.  Does not commit to promisses.  In grading assignments does not comment on his expectations.  Final is comprehensive 23 chapters of LAW which is a mixed essay / mult choise.  No guidance other then ""I might ask you something from those chapters""",2.0,5.0,"Dec 9th, 2009",792620
135,"Not super easy to understand, but I was never one for finance.  Curves like crazy.  Nice guy, will help if you ask.  Beware the comprehensive final!",3.5,3.0,"May 10th, 2007",792620
136,"Her class was a bit boring but what do you expect, it's an intro class. She seemed like a very nice, sweet, lady. If you show up and do the homework, which is easy by the way, you will do fine. The tests were very straight forward. She sometimes seemed to get confused in class but it never effected my understanding of the material.",4.0,2.0,"Apr 19th, 2021",2078069
137,"Her class was a bit boring but what do you expect, it's an intro class. She seemed like a very nice, sweet, lady. If you show up and do the homework, which is easy by the way, you will do fine. The tests were very straight forward. She sometimes seemed to get confused in class but it never effected my understanding of the material.",1.0,4.0,"Nov 28th, 2020",2078069
138,"Disorganized and unprepared. Takes forever to grade and gives unspecific feedback. Doesnt present course material clearly, and does half of the example problems incorrectly without showing students how NOT to make those same mistakes. Does very little teaching, but does a lot of example problems instead. Her teaching style wont work for everybody",2.0,3.0,"Sep 21st, 2020",2078069
139,"She is a nice enough lady, but not a great professor. She relies very heavily on MyStatLab, an outdated, buggy, slow, and EXPENSIVE online homework and quiz portal. She never gives feedback or posts grades, and her lecture style is often confusing and she doesn't seem to have a mastery of the content she teaches. If you're patient you'll be ok.",1.0,3.0,"May 4th, 2020",2078069
140,she is literally learning the material with the students as she reads it word for word off the powerpoints. don't as questions she won't know the answer and it'll turn into a 15-minute discussion on her trying to answer the question. she takes off stupid points and doesn't put in a single grade so you wont know what grade you have all semester,1.0,5.0,"Apr 24th, 2020",2078069
141,"This ""instructor"" should not be allowed to teach this class. I am quite concerned with how she is properly licensed or has received proper credentials in order to teach. She does not update grades, provides no feedback, takes off points for stupid things, uses terrible notes, not knowledgable on the subject itself, and this class is hard due to her",1.0,4.0,"Jan 10th, 2020",2078069
142,"Ms. Adams read directly off the slides during class. Lots of in-class group work. The group assignment sheets were not proofed before class and had errors. She is not knowledgeable in the subject area and the class corrected her multiple times while working out in-class examples. After midterm, got no grades back on anything until after final.",1.0,3.0,"Dec 11th, 2019",2078069
143,I have no idea how this professor got a degree. She doesn't know how to do 80% of the problems herself. She admitted to taking the Lab and homework assignments from another professor. Clearly didn't even read assignments before she handed them out. SO bad. RUN.,1.0,4.0,"Dec 10th, 2019",2078069
144,"This is by far the worst instructor i have ever had, it's like pulling teeth having to go to class.",1.0,4.0,"Dec 9th, 2019",2078069
