,Comments,Quality,Difficulty,Dates,TeacherID
29,"Teacher was confusing, unhelpful, unfriendly and not nice. She is a rigid grader yet it is extremely confusing to figure out what she wants so you can not discern what guidelines she is actually imposing and what she really wants! I wish I had saved myself the time, money and aggravation and not taken this course!",1.0,3.0,"Jul 23rd, 2013",1655665
30,Shes not a very good teacher at all. Very difficult to comprehend her lectures.,1.0,5.0,"Jan 29th, 2013",1655665
31,,5.0,1.0,"Jan 28th, 2011",639073
32,No Comments,5.0,5.0,"Oct 14th, 2005",639073
33,Disastrous course taught by a petty instructor!,1.0,5.0,"Apr 8th, 2021",2023724
34,Worse than a class that doesn't teach you anything is one where the instructor belittles his students. Altman achieves both perfectly. Save yourself and don't take his courses.,1.0,5.0,"Mar 25th, 2021",2023724
35,Awful course. Poorly managed and poorly taught course. Surprised it is even offered at a place like Stanford,1.0,5.0,"Mar 10th, 2021",2023724
36,Recommend staying far away from this one.,1.0,5.0,"Mar 3rd, 2021",2023724
37,"Didn't learn anything. A way to burn through a course. Instructor has a strange teaching style. Lectures were never prepared, seemed like instructor just ranted about whatever was on his mind day of lecture. First lecture he made a derogatory comment then laughed. Should have dropped then.",1.0,5.0,"Feb 8th, 2021",2023724
38,Disastrously taught course with lack of grading criteria and uninformative lectures. It was pretty clear neither the students nor Altman wanted to be there. Recommend hiring an instructor who likes teaching to teach this course material.,1.0,5.0,"Jan 25th, 2021",2023724
39,Avoid his classes at all cost. Terribly managed.,1.0,5.0,"Jan 19th, 2021",2023724
40,Poor instructor who took away from any delight in learning the material.,1.0,5.0,"Jan 8th, 2021",2023724
41,"I was interested in his class because he is a professor of bioengineering, genetics, medicine, biomedical data science, and computer science. Unfortunately he taught us nothing about these subjects. Odd teaching style and fails to inspire students. Agreed with the other remarks here, by far the worst class at Stanford.",1.0,5.0,"Jan 5th, 2021",2023724
42,"Uninspiring teacher who lectures about a bunch of irrelevant material that are of interest to him that day. Not accessible outside of class. Not able to provide any feedback on his grading criteria, appears there is none. I would be okay listening to hours of irrelevant lectures if he appeared to care for his students who want to learn.",1.0,5.0,"Jan 5th, 2021",2023724
43,"He doesn't use a textbook. Unsure how grades are determined. Left the course without learning anything. I wouldn't say tough grader, because again I'm not sure how grades are even determined. Course material is scattered. Worst class at Stanford.",1.0,5.0,"Jan 5th, 2021",2023724
44,I don't think Altman likes teaching or students,1.0,5.0,"Jan 4th, 2021",2023724
45,Mr. Altman gave me a terrible grade on a paper that I got edited and revised by him. It seems very unfair.,1.0,5.0,"Jan 7th, 2020",2023724
46,"it wasnt easy, not very good teaching :(",2.5,5.0,"May 20th, 2014",1230868
47,Great philosophy professor really helps you grasp the big picture,5.0,3.0,"Sep 19th, 2018",332959
48,"One of the best profs at Stanford. Clear, great lectures, very inspirational",5.0,3.0,"Feb 11th, 2016",332959
49,"Awesome, smart, helpful, hot",5.0,1.0,"May 30th, 2014",332959
50,Best professor I ever had at Stanford. His class on existentialism changed my life.,5.0,5.0,"May 5th, 2011",332959
51,"Lanier Anderson is the most obviously brilliant person I've ever met, and likely the best professor as well. He clearly puts a lot of effort into writing and rehearsing his lectures, and it pays off; they are fascinating. I am stunned that there are people who don't recognize how amazing this guy is.",5.0,4.0,"Mar 23rd, 2007",332959
52,Passion: 28% F,5.0,1.0,"Nov 30th, 2006",332959
53,Best teacher of my life! And totally HOT! :),5.0,3.0,"Jun 19th, 2006",332959
54,No Comments,2.5,3.0,"Mar 15th, 2006",332959
55,lanier has this awesome way of knowing your name and referring to your point and how it fits into the discussion,5.0,3.0,"Mar 11th, 2006",332959
56,"Insightful, eloquent, wonderful at engaging a great discussion",4.5,3.0,"Mar 11th, 2006",332959
57,"Very good class, but his co-professor (J. Landy) takes the spotlight.",3.5,4.0,"Feb 24th, 2006",332959
58,****!!!!!!!!!!!,1.0,5.0,"Dec 22nd, 2005",332959
59,Co-teaches an excellent class on Phil and Lit with Joshua Landy,5.0,3.0,"Nov 28th, 2005",332959
60,"This dude was unintelligible.  My dad came to visit (he's a college professor), and he said it was the worst lecture he'd ever heard.  Lanier's smart as hell, and I think an interesting guy, dedicated to teaching, but talks too damn fast, and reads too much from lecture notes.  I think I'd dig him in office hours, but lectures?  SNORE.",1.5,4.0,"Sep 23rd, 2005",332959
61,HARD AS HELL,4.0,5.0,"Sep 2nd, 2005",332959
62,No Comments,5.0,3.0,"Aug 31st, 2005",332959
63,Read from lecture notes too often.,2.5,2.0,"Aug 30th, 2005",332959
64,HE IS VERY HOT!! BUT DONT LET HIM FOOL YOU!,5.0,1.0,"Jul 7th, 2005",332959
65,"He was a good, solid professor.  I enjoyed how wrapped up he was in BEING professorly and performing the role well.  It really felt like one was studying philosophy in the grand traditions of the discipline.",3.5,2.0,"May 28th, 2005",332959
66,Who cares how he teaches? He's hot!,5.0,5.0,"Mar 30th, 2005",332959
67,Prof Anwar was remarkable! He makes the effort to get to know students through conferences and his feedback is very useful. Wants you to succeed and it shows through the lectures and class activities. Best writing class!,5.0,3.0,"Dec 6th, 2020",2648513
68,Prof Anwar was remarkable! He makes the effort to get to know students through conferences and his feedback is very useful. Wants you to succeed and it shows through the lectures and class activities. Best writing class!,,,,2648513
69,Satisfactory.,3.0,5.0,"Nov 3rd, 2017",641640
70,"If you enjoyed how your high school teachers taught you (think busy work, stupid attendance mechanisms, and sarcasm attempting wit) you'll love Applebaum.",3.0,1.0,"Jul 17th, 2013",641640
71,Very funny guy!  Made learning fun and interesting.,5.0,1.0,"Dec 30th, 2011",641640
72,"Mark Applebaum is one of my favorite teachers of all time. Engaged, entertaining, brilliant, kind.  Love love love him!",4.5,3.0,"Sep 14th, 2009",641640
73,i'd sooner switch places with judas with mephistophales than listen to his muic,1.0,1.0,"Jun 8th, 2007",641640
74,Narcissus would find him egotistical.,1.0,1.0,"Jan 17th, 2007",641640
75,No Comments,1.0,2.0,"Jan 2nd, 2007",641640
76,Incredibly poor teacher.  The size of his hair is only surpassed by the size of his ego.,1.0,1.0,"Sep 25th, 2006",641640
77,Pretentious and full of it/ himself.  Avoid at all costs if you aren't exactly the same.,1.5,1.0,"Aug 28th, 2006",641640
78,No Comments,4.5,1.0,"Jun 19th, 2006",641640
79,It just doesn't get any better than Applebaum.  Truly amazing.,4.5,3.0,"Sep 23rd, 2005",641640
80,Fantastic professor.,5.0,4.0,"Nov 3rd, 2017",931515
81,"Took conducting with Giancarlo. His individualized feedback is great, and it's really helpful to learn from such a competent conductor who can model what he's looking for. Great sense of humor and faith in students who put the work in.",5.0,3.0,"Dec 18th, 2016",931515
82,"I took music 21, 22 and 23 with Professor Aquilanti. He is a superb teacher.",5.0,3.0,"Apr 19th, 2011",931515
83,Can't imagine taking music theory with any other prof.,4.5,3.0,"Aug 21st, 2008",931515
84,I love Giancarlo. He's one of the best teachers I've ever come across.,4.5,3.0,"May 31st, 2007",931515
85,No Comments,5.0,1.0,"Jan 17th, 2007",931515
86,No Comments,5.0,2.0,"Dec 8th, 2006",931515
87,he is really good new prof,4.5,1.0,"Oct 18th, 2011",1627733
88,"Confusing lectures, contradicting lecture material & homework instructions, near impossible exams/papers on topics not covered in course.",1.0,4.0,"Nov 9th, 2017",2297341
89,No Comments,5.0,5.0,"Aug 26th, 2009",971290
90,He is like an evil never go for him!,1.0,5.0,"Mar 31st, 2007",971290
91,"He's very approachable, a really nice guy!",5.0,3.0,"Dec 15th, 2011",1372758
92,,4.5,5.0,"Mar 24th, 2010",1372758
93,"He's insanely smart and famous, but he also has a wicked dry sense of humor, and he really does care about his students.",4.5,4.0,"Jan 8th, 2010",474492
94,professor baker is one of the smartest people on the planet,5.0,5.0,"Oct 30th, 2005",474492
95,Absolutely well learned and knowledgeable on all aspects of history throughout this century. Incredibly dedicated to the applications of historic actions in todays globe including the bestowing of animation within the classroom. Excellent and wise choice to sit in his room and absorb his lectures. Not really! This guy is a lunatic!,5.0,5.0,"Sep 7th, 2005",474492
96,"It has been a while but I recall very good lectures; very learned professor. I recommend taking his classes, if possible",5.0,5.0,"Feb 23rd, 2005",474492
97,Total snob in denial.,1.5,4.0,"Oct 18th, 2004",474492
98,"She's the consummate language teacher: she demands copious participation and offers ample cultural context. A native of Milan and strict yet understanding in times of illness, she is perfect for her position and a great instructor.",5.0,3.0,"Oct 16th, 2016",766349
99,Outstanding!!!,5.0,3.0,"May 30th, 2016",766349
100,No Comments,5.0,1.0,"Jan 3rd, 2007",766349
101,Nice class: I learnt moltissimo!,5.0,2.0,"Dec 31st, 2006",766349
102,No Comments,4.0,3.0,"Nov 7th, 2006",766349
103,No Comments,1.5,3.0,"Sep 29th, 2006",766349
104,No Comments,5.0,3.0,"Nov 28th, 2005",766349
105,Awesome.,5.0,3.0,"Feb 28th, 2016",2113736
106,"Her class is a great introductory course and her personality really draws you into her lectures. If you pay attention and stay ahead on the readings, you will do very well in this course.",5.0,3.0,"Oct 12th, 2018",2379594
107,Great professor.,5.0,4.0,"Sep 13th, 2018",2379594
108,worst professor on campus if you want to fail take her class i do not know if she even have a college degree since celebrities can be anything i would tell her honey stick with modeling that is the only thing your good at,1.0,5.0,"Jul 26th, 2018",2379594
109,Khalil is a tough but fair man who is dedicated to teaching his students not only language but culture.  I rank him among the most valuable professors I have ever studied from.  Arabic is a hard language - and Khalil's classes are not easy - but they are eminently rewarding and worthwhile.,5.0,5.0,"Jan 6th, 2010",774436
110,"Khalil is an animated, concerned teacher that is always willing to answer questions. He clearly has his students in mind, and definitely has made something as seemingly incomprehensible as Arabic into a manageable class. He is particularly good at getting us to learn outside of the book.",5.0,2.0,"Feb 27th, 2006",774436
111,"Khalil is fun, animated, and demonstrates a genuine concern over whether his students are learning.  He is very approachable and, while the class moves quite fast, a little effort can make it tremendously valuable.  He is a linguistic genius, but is incredibly humble about it.  I would highly recommend any of his classes.",5.0,3.0,"Dec 8th, 2005",774436
112,Bator is great. He is quirky but a great professor. He assigns shorter papers than most PWR1 professors and is not too tough of a grader. He likes meeting with his students 1 on 1 in the writing process. Ask him what he wants in paper and he will give you what you need. The only homework for the quarter is two 2000 word and one 4000 word papers.,4.5,3.0,"Feb 11th, 2016",544822
113,"Well, he's unusual, that's for sure. But once you get used to his style you see how helpful he is and how much he knows about writing. He's super nice and supportive too and expects a lot of you.",4.5,1.0,"Jun 1st, 2014",544822
114,"quirky and funny, but is very demanding in terms of what he requires on papers, and grades pretty harshly. very nice and easily approachable if you need help on anything.",2.0,4.0,"Mar 22nd, 2010",544822
115,"Not only a great PWR 1 prof, but one of the best profs I've had at Stanford.",4.5,3.0,"Aug 20th, 2008",544822
116,"Bator is by far the best instructor I have had at Stanford.  He is interesting, v. helpful, and knows what it is like to be a student.  If you don't know what class to take when choosing PWR, just take whatever he's teaching.",5.0,3.0,"Mar 5th, 2006",544822
117,Bator was a great teacher and turned out to be a great advisor even after I left his class.  A very thoughtful and considerate prof.  You can tell that he genuinely cares about students.,5.0,2.0,"Feb 28th, 2006",544822
118,"I loved Bator.  He was really quirky and has his idiosyncracies, but that's what makes him so great.  He was a harder grader at first than he came off to be, but overall works very hard to meet with everyone and help them along.  Great class.",5.0,3.0,"Sep 9th, 2005",544822
119,Bator is a very involved and helpful writing teacher who will work with you outside of class and answer all your e-mails. He has an interesting presentation style and often leaves the discussion group very open ended.,4.0,2.0,"Jan 7th, 2005",544822
120,"Bator did a really good job with making himself available for questions through e-mail or at the library/CoHo.  He was also really cool about and flexible with any problems encountered during the quarter (comp/family problems, writer's block, whatever).  Really attentive, quirky, and interesting guy",4.5,2.0,"Jan 2nd, 2005",544822
121,"Bator's aloof-nutty professor quality promotes a comfortable atmosphere, nevertheless he is suprisingly attentive to his students and aware of the dynamics of the classroom.  He gives his students respect and individual attention.  Workload, in a nutshell: I basically wrote 3 papers for this class.",4.5,2.0,"Dec 29th, 2004",544822
122,Doc is fantastic. He made this class so much fun and I thoroughly enjoyed his lectures. If you skip his class you will be in some serious trouble.,5.0,5.0,"Jun 8th, 2019",1894904
123,WOW.. TOUGH CLASS BUT FANTASTIC LECTURES THAT MAKE THE ASSIGNMENTS EASY TO FOLLOW,4.0,4.0,"Dec 3rd, 2016",1894904
124,Great Professor but tough.,4.5,5.0,"Jan 6th, 2016",1894904
125,"Dr. Batteh is one my favorite Professors.  I recommend him to anyone! His exams are a ""B""",4.5,5.0,"Jul 10th, 2015",1894904
126,TOUGH AS HELL,5.0,5.0,"Sep 13th, 2014",1894904
127,Dr. Batteh's class fills up so fast. I was on a waiting list to get in.  He has a way of making complex Mathematical concepts easy to unravel,5.0,5.0,"Sep 13th, 2014",1894904
128,You know what they say? it is always easier the second time around.  I failed Doc's class and had to repeat it!,5.0,5.0,"May 14th, 2014",1894904
129,"Doc is known for being an energetic and fun instructor.  However, they forgot to mention that his exams are hard as hell",4.5,5.0,"May 14th, 2014",1894904
130,Dr. Batteh was very helpful.  His exams are rigorous to say the least.  I am just thankful I got through the course,5.0,5.0,"May 14th, 2014",1894904
131,One of the BEST PROFESSORS here at Stanford!,4.5,5.0,"May 14th, 2014",1894904
132,Dr. Batteh's class was my best class.,5.0,5.0,"May 14th, 2014",1894904
133,Dr. Batteh was an amazing Professor.  He made the subject matter easy to understand.  His exams are a rough but fair.,5.0,5.0,"May 14th, 2014",1894904
134,Dr. Batteh's exams are rough.  I enjoyed his class.  I recommend taking is class.,5.0,5.0,"Apr 26th, 2014",1894904
135,TOUGH TOUGH TOUGH,5.0,5.0,"Apr 26th, 2014",1894904
136,"Ended up writing a paper I was proud of and have used for writing samples since, went to several office hours meetings and wrote multiple drafts that received feedback. A lot of independence and work was expected but when he saw that effort was being put in he was a huge help ",5.0,4.0,"Sep 2nd, 2015",1162185
137,"Great selection of readings that are a fantastic foundation for a decent understanding of architecture theory, expects the best but provides support to get there, great at coaxing out great discussion",5.0,4.0,"Sep 2nd, 2015",1162185
138,"Really pushes you to your potential, expects improvement over the duration of the course, gives great feedback when sought out. Self motivation is a must",5.0,4.0,"Sep 2nd, 2015",1162185
139,Nice guy. A bit simplistic,2.5,2.0,"Apr 5th, 2014",1162185
140,"She has a pretty thick accent which makes following a bit hard. During class, I got the impression that she does not particularly like international students and prefers US students. Overall pretty mediocre in my opinion.",1.0,4.0,"Jun 24th, 2016",1706650
141,"One of the kindest, most knowledgeable professors. Prof Bender is super well-read and really encourages attendance at his office hours. The workload was incredibly manageable (light, even), and he is open to adjusting the course in order to improve student experiences with it. Amazing!",5.0,2.0,"Aug 1st, 2017",605397
142,"He really knows his stuff. An excellent teacher, who works hard and expects you to work hard in return. I guess people don't like him much because he expects a degree of maturity.",5.0,5.0,"Mar 6th, 2010",605397
143,"wow, i think this is what they have in mind when they refer to the ""ivory tower."" this man is a HUGE SNOB. i would rather break my arm than have him sneering at me for my intellectual inferiority ever again...if you like your self-esteem, then stay away...far away!!",2.0,5.0,"Jul 20th, 2007",605397
144,this guy had weed in his desk when i whent to ask him somthing hes a****dont get this crappy teacher,1.0,5.0,"Mar 13th, 2007",605397
145,"can do.. do. cannot do.. teach.  what kind of people teach ""english"" not till class was over did i realize all is a waste of time.  ""humanities"" useless degree. useless classes.",2.5,4.0,"Mar 12th, 2006",605397
146,"I bet you no word in the history of english can describe all i have to say is ""a plague on both his houses.""",1.0,5.0,"Jan 9th, 2006",605397
147,snore,3.0,3.0,"Oct 18th, 2005",605397
148,don't take anything with this man unless you like being sneered at and made to feel intellectually inferior to him. he is a total jerk and entirely unapproachable.,1.5,4.0,"Apr 26th, 2005",605397
149,"SOOO NICE! Professor Berman is a deep guy with a really subtle approach to ideological problems, except when he's trying to provoke a response, but don't be fooled by that, he just wants students to engage.",5.0,3.0,"May 24th, 2019",896034
150,"Professor Berman's Zionism and the Novel course is A LOT more work than most write2 courses, but worth it. Two oral presentations, student discussion leads , he keeps his politics out of the class and lets us debate the real issues. Papers are hard, he reads every word, gives tons of feedback. He doesn't say much--ever, talk at him to get help.",5.0,3.0,"Dec 4th, 2017",896034
151,"Professor Berman is profound, caring and helpful, best feedback of any professor I've had.",5.0,2.0,"Dec 10th, 2016",896034
152,"Wonderful professor and mentor. Very low-key, but consistently supportive and helpful. He's a bit of a tough conversation though, both in class and out. He makes you do the talking, so be prepared to do that!",5.0,1.0,"Jun 26th, 2015",896034
153,"LOVE HIM, so cool, calm and helpful, best ever!",5.0,1.0,"Aug 11th, 2010",896034
154,"Easy, nice helpful if you go out of your way to ask for help.",4.0,1.0,"Apr 18th, 2010",896034
155,"Nobody else shows up at all the department events and talks to students. True sometimes he can be a grumpy old walrus, but if you ask him for help he can be great. He's not hard on grades and will edit your stuff pretty well if you ASK!",4.0,1.0,"May 18th, 2009",896034
156,"really helpful, nice old guy, good advice and helps you figure admin stuff out.",3.5,1.0,"Feb 12th, 2009",896034
157,"v. nice, like an old teddy bear not that hard to understand either",4.0,1.0,"Sep 18th, 2008",896034
158,"boring stuff he teaches, not easy to figure out what he wants or is saying, but once you get to know him he's great, and kinda hot too lol!",3.5,2.0,"Apr 16th, 2008",896034
159,"really brilliant, once you get used to the way he thinks and what he has to say about literature and poltiics, surprisingly old fashioned and conservative, but interesting.",3.5,2.0,"Sep 4th, 2007",896034
160,No Comments,4.0,2.0,"Aug 24th, 2007",896034
161,Smart and kind. One of my favorites so far.,5.0,3.0,"Oct 10th, 2019",2353832
162,Smart and kind. One of my favorites so far.,5.0,3.0,"Apr 29th, 2018",2353832
163,"Daniele Biffanti is an incredible teacher, and to anyone who is considering starting out to learn Italian, this professor is the perfect instructor. Italian is a beautiful language and when you have a professor that cares so much about his students and their success, the experience is bound to be highly enjoyable.",,,,2353832
164,No Comments,3.5,2.0,"Nov 1st, 2009",1159931
165,"Um, no.",1.0,5.0,"Apr 10th, 2016",468770
166,"Prof Block is brilliant and very clear, but lacks empathy and a moral core.  He seems driven to act in a way that is best described as evil.  Stay out of this man's orbit.",2.0,4.0,"Aug 20th, 2015",468770
167,"I'm not fond of this rating system; although Block wasn't necessarily ""crystal clear"" or ""extremely helpful,"" he was still awesome! He was so enthusiastic about the subject and thrilled with teaching it to us! I don't know how he would be with more dry material (we studied Mythbusters and the scientific process), but he was great for this class.",4.0,3.0,"Mar 23rd, 2013",468770
168,awesome!,5.0,4.0,"Jan 11th, 2008",468770
169,"a nice guy, expects alot, just make sure you've thought about your question seriously before you go asking for help.",5.0,3.0,"Aug 25th, 2006",468770
170,Evil.  Very harsh and demoralizing.,2.0,5.0,"Oct 6th, 2004",468770
171,"Frustrating and very unclear. When he doesn't have an answer, tells you it's not his field. Generally pompous and just outright rude.",1.0,5.0,"Mar 30th, 2016",2122058
172,"Prof. Jo Boaler's class has been the best Education methodology course that I have taken at Stanford. She presents her ideas in a clear manner and really pushes her students to critically examine what we take for granted as researchers. Even if you have no interest in math, I think any budding researcher can benefit from taking this course with Jo.",5.0,4.0,"Sep 25th, 2012",701848
173,"Jo chose incredibly helpful readings for this course. I learned important fundamentals about research in math education from this class. We also had interesting and insightful discussions, and the research project and paper we had to do for the class were very very useful.",5.0,3.0,"Sep 19th, 2012",701848
174,"Professor Boaler had a fast-paced, challenging course. She really kept it interesting and we did a variety of exercises and we had a variety of assessments. She was available outside of class, as well for consultation on our projects and papers.",5.0,4.0,"Aug 31st, 2012",701848
175,"Great teacher, great material, great ideas, challenging assignments",5.0,1.0,"Nov 12th, 2014",550077
176,"I have to admit that I really enjoyed this IHUM. It's easily the best winter/spring IHUM. He is crazy yet brilliant, clear, and very entertaining. The reading was very interesting and the course tied together well. I very highly recommend both Bobonich as a prof and the Fate of Reason as an IHUM in general.",5.0,2.0,"Sep 2nd, 2006",550077
177,"Very entertaining, and he teaches the material very well, too.  His lectures tend to include some kind of example or thought experiment that results in the gruesome death of an unsuspecting student.",4.5,3.0,"Nov 30th, 2005",550077
178,Bobonich is crazy but extremely clear and good at making complex ideas simple. Going to lecture is like going to a play. He's amazing...a gem.,5.0,3.0,"Nov 28th, 2005",550077
179,"uses very unusual & funny examples to illustrate moral dilemmas. like candy bars laced with arsenic. very kooky, super engaging, walks down the aisles while speaking, hardly ever just ""reads"" from the notes. every lecture's like a miniature performance.  pretty awesome.",4.5,3.0,"Oct 7th, 2005",550077
180,No Comments,5.0,2.0,"Jul 13th, 2005",550077
181,"Very entertaining in class- uses all sorts of crazy analogies and hypothetical situations about chandeliers falling on people and violence involving maces, shotguns, and burning oil. He is also a vegan, which is cool because it means he takes his philosophy seriously.",5.0,2.0,"Jan 7th, 2005",550077
182,"The lectures are fantastic and contain great information. The programming projects are great. Unfortunately, the homeworks can be somewhat mysterious and require interpretation by the TAs if you are going to be successful. The exams are the same as the homeworks, but with time limits and no access to the TAs, the exams are very difficult.",5.0,5.0,"Apr 2nd, 2021",134687
183,"The lectures are fantastic and contain great information. The programming projects are great. Unfortunately, the homeworks can be somewhat mysterious and require interpretation by the TAs if you are going to be successful. The exams are the same as the homeworks, but with time limits and no access to the TAs, the exams are very difficult.",5.0,3.0,"Jan 16th, 2019",134687
184,"Dan Boneh is one of teachers with the highest ""information per hour"" ratio I ever saw. To the ones who likes information and not side topics, a straight to the knowledge professor, he's the guy you are looking for. I took three courses with him and I'm glad to have the opportunity to find professors like him.",5.0,4.0,"Aug 15th, 2017",134687
185,Fun class,5.0,3.0,"Aug 30th, 2016",134687
186,Loved the class.,4.5,4.0,"May 20th, 2016",134687
187,Dan is amazingly smart and very good at conveying information in class. I learned a lot in the the class. The class takes a lot of time but it is well spent.,4.0,4.0,"Apr 8th, 2016",134687
188,Brilliant.  Tons of information.  Very clear.  Not an easy class.,5.0,3.0,"Aug 11th, 2015",134687
189,Great passionate teacher. Really got me interested in cryptography,4.0,3.0,"Mar 14th, 2015",134687
190,Good Teacher,4.5,2.0,"Feb 22nd, 2015",134687
191,"If you really want to pass , better read more about cryptography and prepare for hard tests and assignment. His lectures are amazing and clear. I understand cryptography more now.",2.5,4.0,"Jan 19th, 2015",134687
192,"Boneh is not inspirational. Saying ""clearly"" and ""obviously"", while providing math proofs, is not teaching.  I can get that from a book. His Coursera Cryptography 1 video lectures are very efficient but intense. 50% of homework is not covered in lectures. He takes the fun out of learning & tarnishes Stanford's image. You will not enjoy his course.",5.0,3.0,"May 23rd, 2013",134687
193,He's an incredible professor. It's truly a privilege to sit in his lectures.,1.5,5.0,"Sep 24th, 2012",134687
194,Boneh may be good in his field but he is horrible at teaching.,2.5,5.0,"Sep 16th, 2012",134687
195,"Mr. Dan clearly knows what he is talking about, but I don't.  I got the hang of his lectures but the first homework questions came out of left field; it feels like I didn't even listen to the lectures.  He frequently claims that this of that material is clear, or obvious or often says this or that is not necessary to explain when it SO is necessary",4.0,4.0,"Jan 31st, 2006",134687
196,Dan Boneh is the man.  That is all.,2.5,5.0,"Sep 9th, 2003",134687
197,"A brilliant guy, but not the best teacher, and not really interested in teaching.",3.5,5.0,"Feb 19th, 2003",134687
198,boneh is the freakin man.  that class was hard but he is such a genius and funny,4.0,4.0,"Feb 19th, 2003",134687
199,No Comments,4.5,4.0,"Feb 18th, 2003",134687
200,"Excellent lecturer, but homeworks are HARD",,,,134687
201,"Professor Bonica is such a great professor. His research is truly interesting and important, and it is a joy to be able to learn from him. His lectures were super lively and informative, and he was always kind and approachable outside of class. I learned a lot through both his lectures and the class project. Stanford is so lucky to have him.",5.0,3.0,"Jul 7th, 2019",2504391
202,"He knows what he's talking about...think Bush's economic policy advisor, but his Econ1B class is pretty boring. He's a nice guy, though, and loves talking to students.",4.5,3.0,"Jun 18th, 2009",538811
203,"Public Finance, this guy is awesome",4.5,2.0,"Mar 16th, 2009",538811
204,Professor Boskin is very knowledgeable about public finance. He tells many interesting anecdotes about his work in government. He lecture style is very clear. He also invites every student to have lunch with him once the semester. One negative thing about his class is that it is quite easy and light on math....,4.0,1.0,"Oct 27th, 2008",538811
