,Comments,Quality,Difficulty,Dates,TeacherID
58,A wonderful mentor.  He changed my perception on teaching.    He was always available for help even after I graduated from TC.,5.0,3.0,"Jan 3rd, 2010",733550
59,"This creative professor opened my mind, and truly helped my own teaching. Stellar.",5.0,3.0,"Jul 29th, 2008",733550
60,"Inspiring professor, but sometimes gets overwhelmed with his work and consequently makes mistakes",3.0,3.0,"Jul 14th, 2008",733550
61,nice!,3.0,4.0,"Apr 3rd, 2008",733550
62,Great teacher.,4.5,4.0,"Nov 6th, 2007",733550
63,Absolutely brilliant.,5.0,3.0,"Jul 26th, 2006",733550
64,seems to show favoritism,1.5,3.0,"Jul 10th, 2006",733550
65,Disinterested in his students.,1.0,3.0,"Jun 17th, 2006",733550
66,No Comments,4.5,4.0,"Jan 25th, 2006",733550
67,The best course Ive ever taken! Highly recommend!!!,5.0,4.0,"Aug 15th, 2019",1912223
68,The best course Ive ever taken! Highly recommend!!!,5.0,4.0,"Aug 1st, 2018",1912223
69,the best course i have taken ever,5.0,4.0,"Nov 1st, 2017",1912223
70,"I took her intro class and then took trial Advocacy just because. I wish she taught more classes, I want to take everything she teaches!!!",5.0,4.0,"Sep 13th, 2017",1912223
71,Outstanding!,5.0,3.0,"Oct 4th, 2016",1912223
72,"MUST TAKE!!!! This course is one of the best courses that I have ever taken. I was self conscious and nervous about public speaking. this course changed all that. Professor Altshiler is approachable and kind and easy  to understand. She makes the material interesting and, more importantly, manageable. I learned so much in such a short time!",5.0,3.0,"Aug 15th, 2016",1912223
73,Prof. Altshiler's class is life changing.  I was scared of public speaking and never believed that I could handle a trial.  I went from hesitantly participating in class to handling a full cross examination at trial in federal court.  It was an amazing experience and I feel very confident as a result.  I never imagined myself really doing all this,5.0,3.0,"Jun 28th, 2016",1912223
74,"At first she's difficult but it gets easier and fun. Overall, I highly recommend the class and professor. She makes the material fun and interesting and encourages participation without demeaning anyone.",5.0,2.0,"Mar 12th, 2016",1912223
75,"Liked the class a lot, would take again.",5.0,2.0,"Oct 5th, 2015",1912223
76,"I recently saw Prof Altshiler on TV.  I thought to myself, that's right, I had her as my professor.  She really is every bit as amazing for every minute of a two hour lecture.  So many professors are dull and boring.  Prof Altshiler is nothing like that.  I wish more professors were like her.  She makes class interesting and exciting and real.",5.0,3.0,"Sep 21st, 2015",1912223
77,Prof Altshiler makes hard material much easier.  She uses stories from her actual trials to illustrate the rules of evidence and offers examples to make this difficult material come to life.  A lot of professors simply recite whats in the text book.  Prof Altshiler adds life to whats in the text and adds value to the course with her experience.,5.0,5.0,"Sep 9th, 2015",1912223
78,"At first, Prof Altshiler was a little scary and intimidating. As the class went on, I became more confident in myself and appreciated the Socratic method of teaching. Prof Altshiler is smart and engaging and makes very difficult, voluminous material easier to understand with real life examples. highly recommend!",5.0,3.0,"Sep 1st, 2015",1912223
79,Hands down the best course I've ever taken. She's brilliant.,5.0,3.0,"Jul 6th, 2015",1912223
80,"Professor Altshiler stands out as an objective, funny, reasonable and easy to understand lecturer. She makes dry material simple and even fun by employing real life examples and supplementing the Federal Rules of Evidence with courtroom stories to bring dry material to life. Her course is one not to be missed!!!",5.0,2.0,"Jun 23rd, 2015",1912223
81,"Beyond a reasonable doubt, the best class ever (chessy, I know). Seriously, loved this course.",4.5,3.0,"Jun 15th, 2015",1912223
82,The dry topic evidence rules with exceptions to exceptions to exceptions is made vividly clear with examples upon examples. She does not stand there and boringly recite the textbook; she lectures with real life situations and personal trial experiences. Professor Altshiler is a rare bread with extensive experience to support what she lectures.,5.0,3.0,"Jun 12th, 2015",1912223
83,"You can tell she cares. She is super passionate about trials and her excitement and passion make you want to participate and get excited about the topic too. Unlike some dry professors, she engages everyone and encourages involvement. I've never felt so enthusiastic about a course as I did in this class. Why isn't she offering more courses? ",5.0,3.0,"Jun 12th, 2015",1912223
84,"I don't think that I've ever laughed as hard or learned as much in any other class, ever!  This is the one class where I want to put my cell down, turn off Facebook notifications and just listen and participate.  The Prof takes an otherwise tedious and complicated topic and turns it into something real.  Her stories are incredible.  I want more!!!",5.0,3.0,"Jun 11th, 2015",1912223
85,"You go from knowing nothing to presenting a trial in court. You feel like a hero; the professor nourishes your strengths, erases your weaknesses, makes you believe that you are an intelligent, capable adult and never talks down to you (like some professors tend to). She's also hilarious. I cant say enough great things. This changed my life. Serious",5.0,3.0,"Jun 11th, 2015",1912223
86,Professor Altshiler was and still is my favorite professor EVER. This class is worth taking even if you have no interest in trial law.,5.0,4.0,"Nov 20th, 2014",1912223
87,"Amazing professor! One of the most approachable, insightful and  outstanding professors I have ever had!",,,,1912223
88,A great lecturer. Uses interesting clinical cases to make the material exciting. Very fair tester.,5.0,5.0,"May 1st, 2013",819585
89,"Pretty good teaching style.  Makes things pretty clear.  Only problem is he sucks at introductory lectures.  He kind of assumes people know what's going on with neuro stuff right away, which many of us don't.  Overall, not bad.",3.0,4.0,"Mar 12th, 2006",819585
90,"Walking disaster. Arrogant. Full of himself. Talks without direction. Disorganized. Does not give the students clear guidance. I amazingly did well, because I wrote him back his words.",1.0,5.0,"Jul 31st, 2021",1978668
91,"Wants to engage his students in a level of discussion that is beyond their capabilities.  seems to be unaware (or doesn't care) that his students are not seasoned HRs scholars. Participate in class, show up to his office hours, make sure he knows who you are and that you are engaged! Write a clean paper, with strong analysis. That's your best shot.",2.0,4.0,"Jan 19th, 2015",1978668
92,"Malwina is a lovely person who facilitated an amazing class. They use circle process in their classes, so be prepared to speak and listen. Interesting lectures and assignments. Class had a heavy workload but they were very understanding and caring as a person. Good references to pop culture and memes.",5.0,3.0,"May 1st, 2020",2591953
93,"Malwina is a lovely person who facilitated an amazing class. They use circle process in their classes, so be prepared to speak and listen. Interesting lectures and assignments. Class had a heavy workload but they were very understanding and caring as a person. Good references to pop culture and memes.",,,,2591953
94,"God was he awful! The most pompous, self-absorbed professor at P&S. He has a gift for taking straightfowrd material and making it complicated....and his attitude toward female students is just plain creepy.",2.0,3.0,"Jul 14th, 2010",552246
95,Dr. April is actually a pretty cool professor. As a first year medical student I had heard horror stories but found that most of them were exaggerated. Overall I would enjoy having him again.,3.5,4.0,"Nov 7th, 2009",552246
96,OMG. This guy is still teaching?! I took his class back in 1990-1 and hated it. The man was generally disliked by P&S students back then. He was consistently hitting on the more atractive women in the class. Very ego driven. A legend in his own mind.,1.0,4.0,"Oct 22nd, 2009",552246
97,"Dr. April certainly thinks he is one of the best teachers at the medical school, but he is actually one of the worst.  His approach to teaching is best described as Machievellian.  Whatever you do, don't go to his office hours.",1.0,5.0,"May 6th, 2007",552246
98,"He repeatedly says to come to him for extra help, but when you do, he is completely unhelful.  Not someone I'd want to be trapped in an elevator with.",1.5,4.0,"Dec 9th, 2006",552246
99,"As first year professors go, he is pretty clear, his ego is n't too bad, and he usually avoids esoteric diversions.  He's not going to be your best bud, but so what.",4.0,3.0,"Jun 17th, 2006",552246
100,"truly horrendous.  it has been more than three years, and i'm still recovering.",1.0,5.0,"Jun 16th, 2006",552246
101,"arrogant, not very helpful.",1.0,4.0,"May 21st, 2006",552246
102,favorite first year class,4.0,1.0,"Mar 18th, 2006",552246
103,"Dr. April is actually a really cool guy.  He may come off as a little gruff, but he's really not.  He enjoys teaching anatomy and tries to make the course interesting and clinically relevant.  People who have trouble with anatomy like to take their frustration out by bashing him.",3.0,4.0,"Mar 15th, 2006",552246
104,THE WORST TEACHER IN THE WORLD.  AND MEAN-SPIRITED GUY TOO.  BUT HIS COURSE IS REQUIRED.,1.0,4.0,"Jan 25th, 2006",552246
105,"Professor April is an exceedingly insecure, vulgar individual who consistently treats students in an inappropriate manner.  He sometimes fabricates anecdotes during his lectures, which also contain highly inappropriate and bigotted jokes.  Anatomy is fascinating, in spite of his teaching.",1.0,3.0,"Jan 11th, 2005",552246
106,"Araujo made my first semester at an Ivy League seem bearable. In a class of students of 200 plus, she managed to be personable and caring. There  were always long lines to speak with her. She's instantly likable and has a different approach to teaching. She engages the class, makes you critically think and laugh out loud while doing it. Love her!!!",5.0,3.0,"Oct 12th, 2015",1084340
107,Dr. Araujo is an amazing human being. She teaches by example and has an amazing approach to help you problem solve in any situation. The best professor at Columbia- hands and stethoscopes down!!!,5.0,4.0,"May 20th, 2015",1084340
108,"Excellent professor, skilled at engaging students in meaningful discussion, enriches discussion with well-founded insight and an impressive commitment to teaching.",5.0,3.0,"Jul 31st, 2014",1084340
109,Be warned. Ask those who have had her for courses and integration liaison for opinion and advice. Keep very quiet and do your best to fly under the radar.,1.0,5.0,"Jun 5th, 2014",1084340
110,She is not nice.,1.0,3.0,"Jan 31st, 2014",1084340
111,Dr. Araujo is intelligent regarding the course material and knows exactly how to communicate the information in a way that is both informative and understandable to students. She is an extremely effective lecturer who is able to hold the attention of her students. I am so impressed with her knowledge and lecturing style. What an amazing professor!,5.0,3.0,"Oct 11th, 2012",1084340
112,"Really just an amazing professor! She understands how to put things into perspective. Bmrilliantly funny, empathetic, and oh so interesting. Araujo exemplifies the quintessential educator. Everyone loves her class!!!!",5.0,5.0,"Sep 5th, 2012",1084340
113,"Great class. Well organized. Strong advocate for women. Understanding when issues come up, she's willing to help you with test taking tips.",5.0,3.0,"Aug 9th, 2011",1084340
114,This professor has her teaching down to a science. The lectures are organized with just the right amount of info on her slides. Class discussions are fun and open. The entire clss environment was delightful. I met with this professor several mornings BEFORE class and she was nothing but accomadating. She's great at putting things into perspective.,5.0,1.0,"Dec 15th, 2010",1084340
115,"This professor is awesome!!!  So full of life and information. Not only does she help you with anything possible, but you can go to her for study tips, career advise or anything else you need help with because she is that dedicated to her students. She always went above and beyond with the students. LOVED HER, HER NOTES, AND HER ORGANIZED CLASS1111",5.0,1.0,"May 6th, 2010",1084340
116,"In only five short weeks, Professor Araujo taught our class all about OB, Women's Health and Newborns!! She frequently will repeat important information through out the lecture and even did a ""game show quiz-like"" review to make us comfortable with the material. Her lectures are very organized. I also like that she asked us about our clinical exp.",4.5,4.0,"Mar 13th, 2010",1084340
117,"Araujo is the best Professor ever!!! We laughed in this class and had a great time...while we were learning. She doesn't try to trick you or act like she is above you. Down to earth, approachable, and clearly an expert in the field. This class didn't last long enough for me. I loved it! I also had Prof Araujo for clinical...I lucked out!!!",5.0,4.0,"Mar 12th, 2010",1084340
118,"araujo was horrible, obnoxious & unreasonable; We will make sure all the prospective students avoid her, she is mean, rude, has no patience, has no recollection how she struggled in school to get where she is; her teaching skills are dreadful!!!",1.0,5.0,"Feb 23rd, 2010",1084340
119,"I really enjoyed this class and this professor. You actually pay attention in this class because you are not only learning, but being entertained. Lots of tricks to help us remember everything. Araujo is one of my favorite Profs of all time!",5.0,3.0,"Jan 13th, 2010",1084340
120,"Excellent teacher. If you pay attention in her class you will learn. Some students complained because she actually requires tht you READ the textbook, but the text in this class was well worth the money. Very dedicated and interesting to watch during lecture. I was never bored in her class, but rather very interested in what was going to be said ne",5.0,2.0,"Jan 1st, 2010",1084340
121,"As a guy in a mostly all girl class about OB and women's health, I was surprised how Professor Araujo kept me interested in every topic. She is funny and enthusiastic, which even allowed me to enjoy the 6 hour marathon Mondays. We had a few obnoxious students in our class, but they were no match for Professor Araujo's quick wit. Learned a lot!",5.0,2.0,"Dec 28th, 2009",1084340
122,"I was having a tough time and Professor Araujo really helped me out a lot. I met with her several times for one on one ""extra help"" sessions. She is very dedicated and one of the best Professors Columbia has to offer. Strict, but you will know your stuff when you leave her class. I'm sad her class is over",5.0,4.0,"Dec 14th, 2009",1084340
123,"FUN CLASS! I almost forgot I was learning. Very dedicated, loves students. Keeps the wise guys in check. Breaks every hour are a plus!",5.0,2.0,"Nov 28th, 2009",1084340
124,"Thought I would hate this class, but she made me love it. She is very interesting and shares her personal/professional experiences related to the class. Dr.Araujo has total control of the class and she doesn't let the attention seeking question-happy students take over the class. Helps students learn instead of remember. One of the best teachers!",5.0,3.0,"Nov 5th, 2009",1084340
125,One word. Awesome!!!! Too bad that all professors are not as dedicated as she is.,5.0,4.0,"Oct 3rd, 2009",1084340
126,He is a good guy.,5.0,3.0,"Jun 6th, 2019",321183
127,"Professor Armstrong is the greatest professor in this world. Taking Professor Armstrong's class was one of the greatest choices in my life. He is really friendly, and I've learned so much from his class, and I'd love to take his class again in the future. Take his class, you will love the professor and the great lectures.",5.0,1.0,"May 30th, 2019",321183
128,The Best Professor in this World. You Must Take His Class. I truely respect Professor Armstrong and his class due to the fact that he is the most prestigious professor in this field. Taking his class was one of the best choices in my life. Thank you Professor Armstrong for the friendliness!!^^,5.0,3.0,"May 28th, 2019",321183
129,"One of the toughest professors at Columbia. To get an A from his course, a ton of efforts would be required. Very profound readings difficult to understand even for Koreans. Never ever recommend his every course :(",2.0,5.0,"Nov 5th, 2018",321183
130,The readings in this Vietnam War seminar were outstanding.  The professor is extremely inconsistent with grading and he offers little valuable feedback until way after the middle of the term.,2.0,4.0,"Jan 14th, 2008",321183
131,No Comments,2.5,5.0,"Feb 22nd, 2006",321183
132,No Comments,1.5,3.0,"Jan 17th, 2006",321183
133,Mr. Armstrong was a great instructor! We covered a TON of ground in a short amount of time but he explained everything super clearly and made things fun. He also gave excellent feedback on the final paper that helped improve my writing. And he's super cute so...,5.0,3.0,"May 10th, 2020",2526889
134,Mr. Armstrong was a great instructor! We covered a TON of ground in a short amount of time but he explained everything super clearly and made things fun. He also gave excellent feedback on the final paper that helped improve my writing. And he's super cute so...,,,,2526889
135,"Worst professor ever, and also super mean! Lectures go on forever and can't get any more boring. There are weekly assignments, two exams, and two big papers due. Grading is totally subjective and if you have an opinion on your essay that he doesn't agree with, then you will be penalized. Overall one of the worst classes I've taken.",1.0,5.0,"Jan 7th, 2015",1824484
136,"He was a great professor, lecturer, and person. I am happy to meet him and take classes from him :)",5.0,4.0,"Jun 26th, 2019",1589766
137,"Prof. Asali taught me (Math for Economists) when I was a PEPM master student at Columbia. I am not a math-guy nor have a math-mind; so I was intimidated by even the course name in the beginning. Now,I say, prof. Asali is a magician. So funny, so smart, so articulate, that his class became the best to attend. Made math a piece of cake. We Loved Him.",5.0,2.0,"Jun 9th, 2011",1589766
138,He's a good teacher and the materials are not difficult. The grades are reasonable. But the time of the class is too late and I'm already tired with other classes.,4.0,2.0,"May 5th, 2019",2479705
139,"In all my years in college, I can safely say that Mehdi was the worst instructor I ever had. Lectures should be attended once, if only to experience something so shockingly bad you can only laugh in disbelief. After that, prepare to crack open the book and hit up google because you are on your own. Do not take unless absolutely necessary.",1.0,4.0,"Apr 28th, 2019",2479705
140,He is knowledgeable with a lot of practical past experiences.,4.0,3.0,"Apr 15th, 2019",2479705
141,Great reading!,5.0,3.0,"Feb 5th, 2015",1980657
142,She's great!,5.0,3.0,"Jan 26th, 2015",1980657
143,Absolutely wonderful professor. One of the best I have had over the course of my undergrad and grad school career. Ballan will challenge you in the best way possible and really make you think!,5.0,3.0,"Mar 31st, 2016",949047
144,"Ballan is a wonderful professor, her enthusiasm for teaching and helping students learn is important.  She advocates for students and will work with you on your classwork, which is good because she assigns a lot!  However, she takes a LONG time to return grades. This may not happen for your class, but for mine she's over two months late.",5.0,4.0,"May 13th, 2015",949047
145,"She was only my professor for three weeks, as she shared the HBSE course with three other professors.  She is an amazing social worker and an excellent teacher!  She challenges the students to be active participants in class.  She is an excellent role model as she is a true social work advocate.  I would definitely take another course with her!",5.0,3.0,"Apr 30th, 2011",949047
146,Prof. Ballan cares deeply about her students and people with disabilities. She is brilliant and challenging. I credit most of my social work education to the classes I have taken with her!,5.0,5.0,"Apr 16th, 2010",949047
147,The BEST professor.,5.0,3.0,"Jun 10th, 2009",949047
148,Professor Ballan was the only professor who managed to make HBSE interesting and enriching throughout the entire module. The readings were interesting and worth reading and the class content and discussions were enriching and captivating.,5.0,4.0,"May 1st, 2009",949047
