,Comments,Quality,Difficulty,Dates,TeacherID
27,"""Dr. J"" is a cool guy and extremely intelligent. He uses Webassign and weighs that part of the course heavily, so even with a poor test average it is easy to get at least a B. His lectures are very dense and his explanations are not very clear, but he is very generous with his office hours and will help you in any way he can.",3.5,3.0,"Sep 7th, 2010",1459305
28,,,,,1459305
29,"I enjoyed the class and think that Professor Beaupre does well making sure her students all succeed. There is a bit of homework after every class, but it is not extremely difficult if you show up and pay attention in class.",3.0,2.0,"Dec 18th, 2020",2148925
30,"His handwriting looks like Russian cursive. It's impossible to decipher. He spends maybe 20 minutes per class on the material and then has ""small group"" discussions which are pointless. Vocab quizzes are tough: He wants the definitions verbatim to the book.",1.0,5.0,"May 3rd, 2016",2049261
31,Terrible experience in this class wasn't helpful at all and won't work with you. Tells you the only way you will pass this class is if you go to the tutor 2-3 times a week along with the three times a week you have the class,1.0,5.0,"Mar 3rd, 2016",2049261
32,I took algebra with Benjamin and it was the worst class I have ever taken. You can hardly read is writing on the board and his instructions are very unclear. He gives long homework assignments and grades really tough. I would not recommend his classes to anyone.,1.0,5.0,"Nov 2nd, 2015",2049261
33,"This class was very hard. The homework assignments are extremely long, and the quizzes are even worse. For the midterm you have to study hundreds of words just for 35 of them to be on the test. Lectures can seem to drag on and it is hard to understand him and his handwriting. I would not take this class again. Thank god it's just a refresher course",1.0,5.0,"Oct 22nd, 2015",2049261
34,"This is not a class that you just go to lecture and pass, if you want the best out of Karl ASK questions in class and do your reading!!! Karl is a really smart and great guy who expects a lot out of you. (Not to mention that he's an actual pioneer in the field of chemistry re-writing the rules of filtration, so he knows what he's talking about!)",5.0,4.0,"Apr 30th, 2021",1239483
35,"This is not a class that you just go to lecture and pass, if you want the best out of Karl ASK questions in class and do your reading!!! Karl is a really smart and great guy who expects a lot out of you. (Not to mention that he's an actual pioneer in the field of chemistry re-writing the rules of filtration, so he knows what he's talking about!)",1.0,5.0,"Apr 1st, 2020",1239483
36,"Karl knows what he is talking about but his ""teaching style"" involves no teaching at all. He reads his lecture for 50 minutes and then class is dismissed. The only grades that get entered are quizzes and exams which are very hard. That's right homework is not graded. I do not understand how he expects students to be able to do well in his class.",2.0,5.0,"Mar 23rd, 2020",1239483
37,"Karl is a smart professor and he knows what he is talking about. But his quizzes are incredibly hard, he puts things that only someone with a few years of chemistry would know, not someone in their second semester of college. He asks too much of his students on his quizzes. This course tanked my GPA and is the only class I received a C in.",1.0,5.0,"Nov 29th, 2019",1239483
38,Awful professor when it comes to tests and teaching what we should know for a test,4.0,3.0,"Dec 17th, 2018",1239483
39,"Love this guy. Expects you to read the textbook; if you do, you'll do well. I suggest taking notes for each chapter-exam material is usually right out of the book.",5.0,4.0,"Dec 10th, 2018",1239483
40,"He is a tough grader, but is willing to help any student outside of class. Dont be afraid to go see him. Surprisingly you will have a lot in common with him, just make sure you make yourself known.",1.0,4.0,"Nov 13th, 2018",1239483
41,This professor is not helpful at all. I had to fight tooth and nail for my B. Assessments were unfair and rarely pertained to anything that we learned. Do not take him. Avoid at all costs.,5.0,3.0,"Oct 31st, 2018",1239483
42,He gives homework but it's not mandatory. He knows what he's talking about and is very helpful.,1.0,4.0,"Jun 8th, 2018",1239483
43,"Simply an unpleasant human being. Do not for any reason, take a class with this man. He takes so much pleasure in seeing students fail and gives ZERO leeway for making up late work. He was unhelpful in the multiple times I went to get extra help during office hours. This is the first class I have ever had to retake.",4.0,3.0,"Mar 28th, 2018",1239483
44,"I love this guy. Very funny, absolutely brilliant. Beware of his tests, he pulls that ""Not technically due to fine print"" stuff sometimes. However, a lot of his test questions come from the homework, so people that complain don't actually try. His lectures are really thorough. He and Kennard are both solid choices. He will laugh at any joke.",1.0,5.0,"Nov 30th, 2016",1239483
45,Dr. Bishop is absolutely no help at all. If you are looking for a teacher you can communicate with DO NOT take him. His tests are unbearable even when you study. He goes fast in lectures and does not like to answer questions. Worst professor I ever had at Husson.,3.5,4.0,"Apr 16th, 2016",1239483
46,I thoroughly enjoyed having Dr. Bishop as a teacher for both Chem 1 and 2. Expect a lot of cheesy dad jokes and he tends to have technical difficulties with his computer often during class which is amusing to watch. Just do the example problems in the book and you'll be just fine.,2.5,3.0,"Aug 6th, 2015",1239483
47,"I wish that in the second half of the Chemistry course, he was more helpful, however, I really liked his teaching style and I would really like to take him again",4.0,4.0,"Apr 26th, 2015",1239483
48,"Dr. Bishop expects you to work. If you say he is awful, note that this is college, not high school. Tests are tough, but problems are DIRECTLY from the booklectures. LEARN the material in science classes; topics build on each other. If you only memorize stuff for the test and then forget it, you are sunk. LEARN don't memorizeregurgitate & forget!",3.0,4.0,"Sep 14th, 2014",1239483
49,"Dr. Bishop is not for beginners. If you are a freshman, have never taken a science class, are not up to par with the math I would advise finding another professor. He is a good professor who clarifies the understanding he expects you to already have. If you don't have this understanding or aren't willing to do the work, you will have a hard time.",3.0,5.0,"Dec 28th, 2013",1239483
50,"One of the most difficult professors I have every met. The only grades that ""go in the book"" are 5 exams and a final exam. They are not easy but he grades fairly and you know the general content that will be on them. You really have to apply yourself to pass this class with Bishop. I ended up learning a lot though and I would recommend him.",4.5,5.0,"Apr 26th, 2012",1239483
51,"Bishop is a hard teacher, and his tests and quizzes are both hard as hell. But I have never learned more from a teacher. And he is also very nice and very helpful. Anyone who says he isn't is lying, or never asked for help.",2.0,4.0,"Dec 19th, 2010",1239483
52,"I love chemistry, but his class is unbearable. The daily quizzes are insanely difficult. The info is from the book. But the questions are so obscure they're hard to get right. You can either get a 0, 50, or 100. He's not flexible and his exams are notoriously difficult. Be prepared to study and teach yourself a lot on your own.",1.5,5.0,"Aug 12th, 2010",1239483
53,"He is a horrible teacher. He never takes time to do example problems during class. When I have tried to ask for help he often doesn't answer or help but says, you should know this we went over it in class, or this is in you book, look it up. Not helpful at all. Tests are very hard. AWEFUL INSTRUCTOR!",3.5,5.0,"Jul 12th, 2010",1239483
54,"Good teacher. He creates hand-outs which are identical to what he lectures, so you don't need to take a lot of notes. Everything that is need to know is right in the book. So all the rest of you people who think he is aweful - you obviously didn't read the book enough!",,,,1239483
55,"I have more gripes against the computer program/system than I do against the professor. Prof. Bourgoin is quite nice and respectful, but if you have a question, she makes you look in the eText before she helps you. The software used, sucks. Because its a computer, things have to be done ONE way. If you get the right answer differently, its wrong.",4.0,1.0,"Oct 28th, 2015",2054174
56,"Ms. Bragg was an excellent teacher. The class was not easy but she really made ethics interesting, which I did not expect. There was a lot of writing but she gave you an entire week to complete the assignments which was more than enough time. She was very accessible even though it was an online class. I would highly recommend her class.",5.0,4.0,"Sep 5th, 2018",2401323
57,No Comments,1.0,5.0,"Apr 17th, 2005",599245
58,Great class very approachable. Lots of work. You learn a lot. Passionate teacher,5.0,4.0,"Sep 24th, 2017",1969748
59,I took this class in spring of 2014. This is an intro class in video. Expect the basics of editing and shooting. There were some cool projects but you are not free to do whatever you want. They are pretty specific assignments and missing one will hurt your grade. Bridges is approachable and enthusiastic like most of the other video department guys.,4.0,2.0,"Jul 26th, 2015",1969748
60,"This class had potential to be very useful, even though the given subject matter is mostly review for students with any prior background in film and video. However, the utter lack of imagination from the instructor, Kris Bridges, gives way to a pallid shell of a class completely devoid of inspiration, entertainment, or useful experience. It sucks.",3.0,3.0,"Dec 24th, 2014",1969748
61,"This course was my hardest class I took that semester but also the one I learned the most in. Tests are a large part of your final grade but if you show up to class, take notes during lecture, and put in the work outside of class you should do well. I will. definitely take another class with this professor.",5.0,4.0,"Jun 9th, 2021",1552533
62,"I have had Dr. Brooks for 4 classes now. He has very high expectations, but you learn a lot. He writes on the board and does not use power points so yo uhave to show up for class. In biomechanics you have to build a leg that jumps, lot of stress but in the end very fun. I never had to do a project like that in any other class. Learned a lot",1.0,4.0,"Apr 30th, 2021",1552533
63,He contradicts himself and other professors routinely and just gives overall confusing lectures infused with pointless stories about himself and family that are in no way relevant to the course material. SC 360 with Bob in no way will prepare you for the future and is just a waste of money.,4.0,3.0,"Dec 18th, 2020",1552533
64,"This course was my hardest class I took that semester but also the one I learned the most in. Tests are a large part of your final grade but if you show up to class, take notes during lecture, and put in the work outside of class you should do well. I will. definitely take another class with this professor.",1.0,4.0,"Nov 11th, 2020",1552533
65,I got a grade on one of his exams that I was proud of but he was disappointed in it. He confronted me at the beginning of class and said that he expected more from me. That my score was lower than it should've been and that he was disappointed. I left the class crying and avoided him the rest of the semester. Wouldn't take him again if forced.,5.0,4.0,"Jun 9th, 2020",1552533
66,"Brooks is an amazing person. taught my undergraduate at my school before i transitioned to the graduate program and we stayed close afterword. He is tough, but if you put in the work you see the benefits. scary part is going to see him outside of class but he will will drop everything to help you. intimidating teddy bear once you get to know him",5.0,4.0,"Jan 6th, 2020",1552533
67,"Love Dr. Bob and his colorful markers. He's funny and animated, super smart and takes the time to go in depth into each subject. He shares past stories to help us understand whatever concept he's trying to get across. He does not give out easy A's though, you really have to put in the time and effort reading the book. My favorite professor so far!",5.0,4.0,"Dec 12th, 2018",1552533
68,He is by far one of the best professors at Husson. He is super knowledgeable and is the best at teaching and lays it all out for you. Yes he does a lot of quizzes but that keeps the knowledge fresh in your mind and knowing you will be quizzed forces you to study and know the material which is just a good thing in the long run. Would recommend!,4.0,4.0,"Nov 8th, 2018",1552533
69,You will learn the most from him but your grade may not reflect it. He does pop quizzes constantly to ensure you are studying honestly its a great way to stay on track. Everything he writes on the board write in your notes you will be quizzed on it at some point. He definitely will make sure you are knowledgeable for future classes and your major!,5.0,4.0,"May 9th, 2018",1552533
70,"Bob is a tough teacher, but he gives you the information that is necessary for your major! He knows what it takes to make it in the healthcare profession, and hes not going to sugarcoat anything.",5.0,4.0,"Dec 6th, 2016",1552533
71,"Dr. Bob is an amazing teacher. He is extremely intelligent and really knows his stuff. From his classes alone, I have learned more than in the rest of my classes in college. He specifically targets information to your major, and makes things clear and easy to understand. People who say they don't like his class aren't willing to put in the work.",4.5,5.0,"Dec 25th, 2015",1552533
72,"Just had Dr. Brooks for Patho, compared to the other classes I feel we came out way ahead. You don't think the liver and the kidney or Reactive Oxygen Species are important until you take his class. Can be a very funny guy. Loved the class.",3.5,4.0,"Dec 23rd, 2014",1552533
73,Only complaint is that he has messy handwriting so it was hard to read the whiteboard sometimes.,5.0,4.0,"Nov 20th, 2014",1552533
74,see him at his office more often to get more help he will know u are working hard and trying ur best,3.5,4.0,"Oct 16th, 2014",1552533
75,"At first I wasn't sure but I actually really respect Bob as a teacher. He's rather rough around the edges, but most definitely knows the subject matter and makes his expectations explicitly clear from the get go. Tests are a challenge, but good note-taking is key because he does allow partial note use during exams. His lectures are organized.",5.0,5.0,"May 4th, 2013",1552533
76,Dr. Brooks is a fantastic instructor. I have had him for both a& I and II. He is very knowledgeable and passionate about the subject matter. If you have the option to take him I would highly suggest you do. The classes consist of a lot of work and you do have to study for pop quizzes but he is very willing to help any student.,2.0,5.0,"Apr 12th, 2013",1552533
77,"This professor was difficult. The class consisted of him writing notes on the board there is no class discussion at all. Pop quizzes every week, 3-4 exams,case studies all very hard.No extra work given to increase grades. He does not use the book because he goes beyond the book. He was confusing and expects all students to know as much as he does.",5.0,5.0,"Jan 30th, 2013",1552533
78,I have had Dr. Brooks for five classes now and all of them have been in different areas of the field of health sciences and I have learned more from those classes then I have in any other class I have taken at Husson University.,5.0,5.0,"Oct 25th, 2012",1552533
79,"VERY good teacher, extremely smart. Funny and cracks jokes in class. Hard class and a lot of notes - doesn't go by book at all - but is straight forward and teaches you the info you need to know",4.0,3.0,"Apr 30th, 2012",1552533
80,"He is one of the smartest people you will ever meet, his passion for the subjects he teaches is undeniable. Although his classes can be hard depending on which class you take with him, he is very interesting to listen to and you will laugh at least once every class because of things that he says. Great teacher.",5.0,4.0,"Jan 14th, 2012",1552533
81,"I had to retake Patho and I was worried because students say that Dr. Brooks is much harder that other teachers. It totally amazed me that  Dr. Brooks lectured from his memory. He truly is a very
 intelligent person, and you can tell he enjoys teaching because his passion for what
 he teaches radiates out from his lectures. He is a GREAT instructor",,,,1552533
82,"Prof. Bruce is very lecture heavy. Most of the classes are spent with him talking the whole time about the readings. He's usually available after class to help with whatever you may need. Quizzes every two weeks, very easy. As long as you show up, do the work, and listen in class you will pass with an easy A.",4.0,2.0,"Oct 23rd, 2020",2568566
83,"Prof. Bruce is very lecture heavy. Most of the classes are spent with him talking the whole time about the readings. He's usually available after class to help with whatever you may need. Quizzes every two weeks, very easy. As long as you show up, do the work, and listen in class you will pass with an easy A.",,,,2568566
84,Professor Burns is a really good professor who has a clear goal of helping you improve specific things in your writing. She wants you to succeed and will work with you if you work with her. Fair grader and is understanding about late work. Very good energy!,5.0,4.0,"May 22nd, 2021",2419266
85,Professor Burns is a really good professor who has a clear goal of helping you improve specific things in your writing. She wants you to succeed and will work with you if you work with her. Fair grader and is understanding about late work. Very good energy!,3.0,2.0,"Apr 30th, 2021",2419266
86,"Solid class, easy grader.",5.0,4.0,"May 24th, 2020",2419266
87,"Had in her 1st semester teaching in Maine. Gifted & engaged; she's not there to criticize you. She'll help you learn to build YOUR ideas, not hers. Things lacking in writing professors. She brings objective integrity to a field riddled with subjective bias. She is a credit and asset to her field. Potential employers/students take note; take her on.",5.0,2.0,"Nov 13th, 2019",2419266
88,"There's a lot of reading involved, but each thing read is usually only a few pages. The longest part was reading the book, and even then it was a young adult book so the print was large and easy to read and the pages went by fast (and I'm a slow reader). The lectures were very stimulating and it was fun to hear other people's perspectives!",4.0,3.0,"Dec 20th, 2018",2419266
89,was very influentail,,,,2419266
90,"Maria is a great instructor, but the class was very easy and didn't focus on the book needed for the class. She is caring and clearly passionate and the work isn't too taxing.",4.0,2.0,"Mar 31st, 2021",2203444
91,"Maria is a great instructor, but the class was very easy and didn't focus on the book needed for the class. She is caring and clearly passionate and the work isn't too taxing.",5.0,2.0,"Apr 10th, 2019",2203444
92,Maria is a very good teacher. I have taken 2 of her classes and she is always willing to work with you. She understands we have a life outside of school and gives a lot of helpful feedback,4.0,3.0,"Apr 17th, 2018",2203444
93,"Professor Cahill was a solid choice for Approaches to Literature. There were three essays throughout the semester and not a lot of homework. Be ready to read though as she assigns sometimes lengthy readings that are mostly due the next class, and you will spend the class discussing the reading. Overall a good professor though.",5.0,3.0,"May 1st, 2017",2203444
94,Dr. Cahill does her best to help her students learn and do well in class. She is very friendly and approachable. She doesn't give a bunch of busy work. It all seems like information that will actually be useful in real life situations.,5.0,3.0,"Apr 29th, 2017",2203444
95,Dr. Cahill made comp fun.  I don't usually find writing easy.  But she explained everything and was always available for extra help.,3.0,3.0,"Mar 27th, 2017",2203444
96,"Did not give clear feedback on my essays, which were a major portion of the grade. Lots of in class discussion so in class, you don't do much. Lots of analyzing but she has a packet with what and how to analyze. Nice person.",4.0,3.0,"Dec 5th, 2016",2203444
97,Very good inspirational teacher. I took two of her classes. Fair and forgiving but be prepared to learn. These classes gave me a solid foundation for writing and research. My personal favorite out of this department.,,,,2203444
98,"chemistry material covered was a lot, but same as other sessions. quizzes every week, but had practice with worksheets. if you kept up and worked at it you were fine, couldnt bs your way thru. was hard but fair, if there was a mistake in grading easy to fix. was able to make office appointments outside scheduld hours .",4.0,3.0,"Aug 29th, 2019",2301101
99,"chemistry material covered was a lot, but same as other sessions. quizzes every week, but had practice with worksheets. if you kept up and worked at it you were fine, couldnt bs your way thru. was hard but fair, if there was a mistake in grading easy to fix. was able to make office appointments outside scheduld hours .",1.0,3.0,"Nov 19th, 2018",2301101
100,Tests dont cover material that was taught for the unit. Expect to have questions on quizzes and exams that you have never seen before.,1.0,5.0,"Nov 19th, 2018",2301101
101,"Seems very unsure of how to teach his students, because I think he has just too much knowledge. I took him for Chemistry I and he did not correlate with the other professors sections at all. Quizzes every Friday. Exams do not have same material that was taught. Very frustrating to deal with and learn from.",4.0,4.0,"Nov 10th, 2018",2301101
102,"Samuel Caito is an extremely smart guy, but he is too smart for his own good to be teaching a Chemistry I class. I think he forgets that he is teaching lower level students (freshmen), and doesn't explain everything thoroughly. But, he is willing to work with you during his office hours and is helpful. Beware of quizzes every Friday and hard exams.",,,,2301101
103,"Very tough when it comes to specifics, dates and wants exact/VERY in depth definitions for vocabulary words and basically expects you to be at his level. Talks at you instead of to you, goes on forever with a plain power point. Not very helpful and  very rude when you do ask questions. Not specific for essays.  VERY tough grader.",1.0,5.0,"Apr 24th, 2016",2069809
104,Very helpful professor and nice.,5.0,2.0,"Apr 21st, 2020",1016529
105,Very helpful professor and nice.,5.0,3.0,"Dec 29th, 2017",1016529
106,"Prof. Campbell is by far the best professor/advisor I have ever had. She is always willing to help students in the classroom and out of the classroom. If you don't understand something, she will work with you until your comfortable with the subject matter. I would take all of my courses with her if I could!",5.0,3.0,"Dec 23rd, 2011",1016529
107,"Maggie is an excellent professor, she is the ideal model of what a professor should be. She is an incredible advisor as well.",5.0,4.0,"Aug 13th, 2007",1016529
108,I thought she was an excellent teacher.  She was very helpful and made class very exciting and fun.  I always looked forward to my class with Prof. Campbell.,,,,1016529
109,Learned a lot,5.0,3.0,"Mar 25th, 2015",1993939
110,"Professor Carter was one of my favorite professors. She was caring, understanding, and was really there for her students. I took her class as an elective but given the chance I would gladly take her class again. She is quick to answer emails and taught a lot.",5.0,3.0,"Jan 10th, 2021",2663455
111,"Professor Carter was one of my favorite professors. She was caring, understanding, and was really there for her students. I took her class as an elective but given the chance I would gladly take her class again. She is quick to answer emails and taught a lot.",,,,2663455
112,The best looking and most interesting man on campus.  Anything he is offering I am taking. I can't get enough.,5.0,5.0,"Apr 1st, 2014",1257406
113,"4 response papers to articles related to psychological disorders, easy 1-2 pg essays. 1 DSM research paper, the heaviest grade for her grading, 4 pgs, easy. midterm and finals w at least 5 extra credits that are like.. do you like the teacher? her lectures are provided online and she does not take attendance after a while",5.0,1.0,"Jan 12th, 2015",1976038
114,Great guy. He really wants you to succeed.,5.0,2.0,"Nov 11th, 2020",2537322
115,Great guy. He really wants you to succeed.,,,,2537322
116,"Great, awesome, friendly, helpful....great, great teacher...wish he would come back to Husson.",4.0,3.0,"Nov 18th, 2009",582796
117,You could tell that he loved teaching science/bio...I just had him for nutrition but he was always interesting. =),4.0,3.0,"Oct 9th, 2008",582796
118,"Dr. Connolly is a terrific professor.  He is one of those teachers that you always remember when you leave his class.  His door is never closed and his attention is always 100% whether no matter what you are discussing.  Dr. Connolly is also a very knowledgable individual who, if you let him, will open up a whole new world for you to ponder.",5.0,3.0,"Jun 24th, 2007",582796
119,"Dr. Connolly is a fantastic professor.  If I could, I would take another class with him.  I always learned and I always had a great time learning.  He makes class time interesting and worthwhile.",5.0,4.0,"Jun 18th, 2007",582796
120,"Dr Connolly is one of the finest educators that i have had. during the years i was at husson college i took more than 10 classes with him and always found him to be helpful and insightful, he was always interested in my progress and his door was always open. he was always concerned with his students well being and consistently went the extra mile.",5.0,2.0,"Jun 18th, 2007",582796
121,Great Class!,5.0,4.0,"Nov 18th, 2005",582796
122,"Professor Connolly class was very difficult, but he is always willing to help.  I really learned a lot in nutrition.",4.5,4.0,"Nov 9th, 2005",582796
123,No Comments,4.5,2.0,"Oct 12th, 2005",582796
124,"I thought I was in college,apparently I am paying big money for a grade school level education. Prof. seems to be intelligent but the course is extremely easily. I can tell not much effort went into preparing this class for content. He does not care about the students who are not his selected few favorites. I'm changing schools,he is not cool.",2.0,1.0,"Oct 1st, 2005",582796
125,"I want to teach children not be taught by a child-very unprofessional attitude. He is very smart but that is as far as it goes. I did not learn the skills I need for my profession. He should not be a teacher, he does not care. Very boring class, lost time watching videos instead of him doing his job",1.0,1.0,"May 1st, 2005",582796
126,No Comments,1.0,1.0,"May 1st, 2005",582796
127,"He may be a tough prof that does not know the meaning of a course under a 300 level, but he is funny, intelligent & is willing to bend over backwards to help you. He also almost always has cookies in his office. He is the best prof I have ever had & I have taken 90% of his classes!",5.0,4.0,"Mar 20th, 2005",582796
128,Should not be teaching. Has no observable presentation skills or basic classroom management.,1.5,5.0,"May 22nd, 2012",726183
129,,5.0,2.0,"Aug 29th, 2010",726183
130,Worthless professor. Ignores students while speaking solely to the board. Can't believe I paid this woman.,2.0,1.0,"Dec 8th, 2009",726183
131,No Comments,4.0,1.0,"Dec 13th, 2005",726183
132,Defiantly get both of the textbooks he mentions in the beginning of the year. The workload isn't bad at all just stay on top of it. Probably one of the better professors of the freshman classes I have taken so far.,1.0,4.0,"Apr 26th, 2021",1318119
133,NEVER* take a class with him unless you plan on having a perfect semester. Horrible with giving help (or clear instructions) and doesn't seem to care about his students at all.,2.0,4.0,"Nov 11th, 2020",1318119
134,"Could definitely use maybe an extra day or two on assignments, especially longer ones. Also, restructure the point value of assignments. A 2-3 hour, 1500 word assignment should be worth more points than a one hour, 500-word assignment. Often times in this class they are each worth 10 points. A bigger assignment should be worth 20 or 25 points.",2.0,4.0,"Nov 6th, 2020",1318119
135,"Shows a complete lack of social skills and ability to properly empathize with students. Assigns papers and other assignments as if students don't have other classes with their own workloads. Be prepared to teach yourself the material, because the class may as well have been taught online with the lack of teaching that occurs in his classes.",4.0,3.0,"Sep 29th, 2020",1318119
136,Defiantly get both of the textbooks he mentions in the beginning of the year. The workload isn't bad at all just stay on top of it. Probably one of the better professors of the freshman classes I have taken so far.,5.0,4.0,"Dec 7th, 2019",1318119
137,One of the best professors at Husson!,5.0,3.0,"Nov 13th, 2019",1318119
138,"Dr. Crowley is a great teacher. He is a tough grader but he is fair about how he grades and gives great feedback on what you can do to improve for next time. He cares about his students and is willing to work with them if there are any issues, but you have to put forth the effort. His expectations are clear and he grades accordingly.",4.0,3.0,"Apr 30th, 2019",1318119
139,"great teacher! reasonable workload. hard grader but his expectations are very clear, he tells you exactly what he wants. if you're struggling - go see him in his office! it's very helpful. he also is very funny & personable in class. he gives feedback on all assignments so you can do better and improve. great teacher who will help you improve.",3.0,4.0,"Mar 28th, 2019",1318119
140,"Adam is a tough grader and provides a lot of feedback which is definitely something to respect as he just has standards for a college student to meet. However, sometimes his grading is just too harsh. For ex: I got 20 points knocked off an assignment with hardly an explanation, and I am someone who goes to tutoring and always got an A in English.",4.0,4.0,"Mar 28th, 2019",1318119
141,Pretty hard grader but usually has pretty clear expectations - not hard to get a good grade if you are willing to put in the effort and look at what he's asking for. He provides feedback so you know what he's looking for. He's also very funny in class. He wants you to work hard but it isn't unrealistic standards. I wish he graded quicker though.,5.0,3.0,"Mar 9th, 2019",1318119
142,Inspirational and attentive. Expects you to do the work but he is very understanding and he communicates well. An easy A if you have a work ethic.,5.0,4.0,"Mar 5th, 2019",1318119
