,Comments,Quality,Difficulty,Dates,TeacherID
57,"Didn't use the book, which was $110 so waste of money but she is straight forward and to the point with material that is given in on pp, only a 50 minute class that lasted 20. The pre-exam quizzes (5 of them)  are before every test and they are exact questions that will be on the test. Clicker questions is where you need to show up, there are alot.",5.0,3.0,"Dec 8th, 2016",850234
58,"TA Duncan's lab was very easy. It's basically relearning what you already have in biology lecture. Attendance is mandatory and there's a simple quiz going over the material you learned in both lab and lecture at the end of each class period, with extra credit built into it. Show up, make an effort and you'll get an A. It is NOT that bad!!!",2.0,5.0,"Oct 21st, 2015",850234
59,"Class content is interesting, but TA- Mehta's lab is boring. She said it herself. Not flexible with grading even if she makes a mistake. Expects you to know lab content before her powerpoints. Fill in the blank quizzes after every powerpoint, which is always ahead of Neuro lecture-so frustrating. Know EVERYTHING covered in labs for exams! Good luck",4.5,2.0,"Apr 21st, 2015",850234
60,If you study before going to class you will do good. Don't be lazy and study.  Read the lab manual before going to class.,2.5,3.0,"Oct 7th, 2014",850234
61,"This class was horrible.  Half the stuff was word for word off wikipedia without citation.  Im a vet tech and she mislabeled parts of the pig.  I pointed this out via email and got no response.  The first half of the semester there was no actual lab, just note taking.  Thank goodness for good TAs.",2.0,5.0,"May 12th, 2014",850234
62,This class was the hardest class I have had at TWU. It is very fast paced.  The TA taught the class and I only saw the professor the very first class.  The TA had a very thick accent and was so hard to understand!  You had to copy the overhead and half the time the TA would change slides before everyone had copied it. Quizzes every week but one.,2.0,3.0,"Dec 9th, 2013",850234
63,A LOT of people were shifted to Scoggins; myself included.(Scoggins/TA-Veettil)Be prepared to hate life for a little bit! My lab was rumored to be the most difficult. All quizzes and practicals were fill in the blank and spelling critical. Practicals/quizzes weren't too bad. CMT lab report was the hardest part! They graded really hard on that.,1.0,5.0,"Dec 8th, 2013",850234
64,This was ridiculously hard. The professor and TA were hard to understand most of the time.,1.5,5.0,"Aug 31st, 2013",850234
65,"Worst class ever! Extremely hard! Taught by a TA who you can barely understand due to their strong accent. Saw Ahmed twice the whole semester, not helpful & extremely rude. The class was a bio lab & had a quiz over all the material covered @ the end of each class which was A LOT. Must pass quizzes/exams to pass her class.  Wouldn't recommend her!",3.5,2.0,"Oct 26th, 2012",850234
66,"This class is entirely taught by the TA, I saw Dr. Ahmed a total of twice for the whole semester. My TA was Praksh who was teaching for the first time, The first few classes was hard  to understand his accent but you get used to it over time. You must attend class and study, it is not easy. I got an A+ by working my but off.",3.0,2.0,"May 10th, 2012",850234
67,"You see her the first day of class and the last day of class. She does not teach the class,a TA does. I had Kushal. He was OK. Kind of heavy Indian accent made it difficult sometimes. Nice man tho. This is not an easy class. Weekly quizzes, midterm, final, and a Lab report (picks best out of two) You need to put in work! I got an A with hard work!",2.5,4.0,"Jan 5th, 2012",850234
68,She wasn't a horrible teacher but was definately not one I would like to have again. She was pretty unapproachable and was not clear on what she expected from homework assignments. Her tests were also pretty hard. Not a bad class if you get a good TA though.,2.5,5.0,"May 18th, 2011",850234
69,"Saw this instructor for total of 10 minutes for entire semester. Class taught entirely by TA. Only interaction we had with her,she became very domineering and inflexible. Just understand if you take this class, even if her name is listed for it, she most probably won't teach. TA was nice but very rigid. This 1 credit hour class = HUGE headaches.",4.0,2.0,"May 11th, 2011",850234
70,Ahmed Has a great structure to her labs. Just get a good/helpful TA and life is great. If you can tell your TA will be terribad just swap that section for another. I've had 2 of Ahmeds labs and each one was great because I had good TA's. It's not Russian roulette if you know what section to swap to.,4.5,5.0,"Jan 5th, 2011",850234
71,"She is the head of the department; TA's teach her class. The quality of your lab depends on your TA and I had a horrible one, but that doesn't reflect Dr. Ahmed. If you e-mail her, she will answer. Go visit her. Talk to her. If you have questions, don't trust your TA. Go to her!! She WILL help you. She is extremely nice.",2.0,5.0,"Jun 28th, 2010",850234
72,"AP I and II LABS are almost taught by all the TA's. Language barrier issue at first but you will adjust. Especially if you want to be a RN, PT, or OT. On the floor, you will run into this challenge again with MDs, PTs, and RNs of Indian or foreign descent. Get used to it and learn to adjust. Welcome to reality. Senior TWU Student Nurse-Dallas",,,,850234
73,Miss A gives great feedback if needed. You do have to read a lot but it will help you with the discussions and papers. She also offers extra credit.,5.0,4.0,"Jun 15th, 2021",2650471
74,Miss A gives great feedback if needed. You do have to read a lot but it will help you with the discussions and papers. She also offers extra credit.,5.0,4.0,"Dec 13th, 2020",2650471
75,"Professor Lowo is amazing! She really wants you to learn in her class and provides numerous resources to help you along. Prepare to do a lot of reading, and complete discussions every week. If you don't do the discussions, you won't pass. She provides many opportunities for extra credit, however, and is accessible outside of class. Loved her!",4.0,4.0,"Dec 9th, 2020",2650471
76,"This professor was extremely caring however, get ready for DB Ave. However, if you follow the rubric on the DB you will for sure get an easy A in the class. The only reason I got a B is because I forgot about our only test. So if you turn in everyone on time you will for sure get an A. They also offer lots of extra credit throughout the semester!",,,,2650471
77,"I learned how little I knew about information retrieval from taking this class. I feel that the skills I learned will be very useful when I embark on my career. Essentially, there is one project that you build on throughout the semester and a lot of ""practice"" in the forums, but little interaction with other students; no forum ""replies"" required.",5.0,3.0,"May 12th, 2018",405891
78,"Some things can be hard to follow, I didn't feel confident turning in quizzes or papers but still did well. This class will take a lot of time to work through the content (which is heavy). She gives feedback, which is sometimes helpful, sometimes not so much. Easy grader. I don't feel like I am taking away a lot from this course.",5.0,3.0,"Apr 9th, 2018",405891
79,"Dr. Akin is very clear and highly responsive. Personable. Encouraging. Answers questions, but makes you think before answering them. Patient. Enthusiastic about teaching and the topic.",5.0,4.0,"Nov 1st, 2017",405891
80,"I have taken three classes with Akin, and all three were great. I especially liked our Collection Development class. There was a lot of work and research to it, but the project I chose was fun and useful in a real-life scenario.  Akin does not play around with grading, but the classes are important to working in a library. Money well spent!",4.5,4.0,"May 14th, 2015",405891
81,A very uninvolved professor. Sometimes confusing without apology. Hypercritical? Oh yes. Be cautious when asking questions. Just another bad apple in the TWU SLIS department.,1.5,4.0,"Dec 12th, 2013",405891
82,"Her assignment instructions/grading rubric are clear. She responds quickly to questions. She admitted to me that her writing style is ""cold"" so I truly don't think she means to come across rude like other people have said on here. Dr. Akin was also my advisor and was exceptionally helpful during my final portfolio process. I highly recommend her!",5.0,2.0,"Oct 21st, 2013",405891
83,Akin was a good teacher and provided feedback very quickly. I would take another course from her.,4.0,3.0,"Jul 29th, 2012",405891
84,"Responds fairly quickly to questions. The rubrics are really detailed. You can't fail if you follow the rubric. The assignments WILL take a lot of time to complete simply because of the rubric criteria. Instructions can be misinterpreted, after a while you get use to figuring it out. Very organized instructions.",3.5,2.0,"Jul 4th, 2012",405891
85,"I had never taken with Dr. Akin. The experience was new and exciting. Her teaching methods are a bit strict but the assignments were great, plenty of research and observations. Dr. Akin keeps you on your toes all semester,but it is worth it.",4.0,3.0,"May 16th, 2012",405891
86,"The info in this class was not easy to learn and the textbook was awful, but Dr. Akin is well organized, very clear on expectations, and prompt and supportive with feedback. She is very interactive and it feels like she takes a personal interest in the students. She teaches so that you really learn the material.",5.0,3.0,"Dec 16th, 2011",405891
87,Very engaged. Prompt grading. Good suggestions for improvement and feedback.,4.5,4.0,"Apr 1st, 2009",405891
88,Excellent teacher who truly cares to see her students do well. Attentive and thorough.,5.0,4.0,"Feb 26th, 2009",405891
89,"This woman is full of herself.  She explains things is half sentences and expects students to figure out what she wants, and if you ask a question she gets snarky and insulting. She simply cannot explain herself. Please note I'm saying this and I GOT AN A, so it's not like I'm bitter over my grade.",1.0,3.0,"Oct 5th, 2008",405891
90,"Akin is on top of things during a class, and is quick with communication.  She can be a bit unfair with grading.",3.0,3.0,"Mar 20th, 2007",405891
91,"Compared to others at TWU, she is better.  But that is not really saying a lot.  Can be hypercritical.",2.0,4.0,"Mar 20th, 2007",405891
92,"She is good for a LS prof at TWU, but that is not saying much....they all really need some education training.  She can/will be hypercritical.",2.0,4.0,"Dec 9th, 2006",405891
93,Very helpful and engaged in teaching the course.  Responds quickly to questions from students with clear explanations.  The best prof. I have had yet at TWU.,1.0,4.0,"Oct 26th, 2006",405891
94,"Dr. Akin is by far the best teacher in the department--she really teaches.  Seems simple, but she is really dedicated to making sure her students LEARN, not just jump through hoops to get credits.  She prepares the course materials herself, including powerpoint lectures with voice.  Hardest working woman at TWU! :)",5.0,4.0,"Oct 26th, 2006",405891
95,"One of the best! Very nice and easygoing person. Fair grader for some very tough material. Her class is extremely organized and the presentation of the material is as clear as it can be. If you can take a class with her, do it!",5.0,4.0,"Oct 26th, 2006",405891
96,Totally engaged with class. Great instructor.,5.0,4.0,"Oct 25th, 2006",405891
97,Womanist Spiritual Activism online! Great course but lots of reading! You go through maybe 100+ pages a week and then you have to do a discussion board and respond to two people. Then you have mindful practice which is awesome! Overall pretty easy and the material was really interesting! If you put forth effort (2-3/5) then you should be fine!,5.0,2.0,"Mar 9th, 2018",2287796
98,pretty good teacher.,5.0,1.0,"Nov 11th, 2014",765822
99,I have her class at Weatherford and it is great she is really helpful and the class is refreshingly easy.,4.5,2.0,"Mar 17th, 2014",765822
100,"Mrs. Aldrich is a pretty funny character. She's very scattered brain and her class is EXTREMELY easy. Her lectures consist of her simply telling you a story and she even acts it out and makes funny voices to impersonate historical characters. She has a few assignments that are extremely easy, just keep up with the work.",3.0,1.0,"Dec 31st, 2013",765822
101,besides a little scatter brained when lecturing. She's a fantastic teacher! Taking her for the second half of history next semester.,3.5,2.0,"Dec 3rd, 2013",765822
102,"She is great.  I have never liked history but she makes it fun and interesting.  Take notes and go to class and you can get an easy A.  She has a great personality, loves horses, and she always brings a large sweet tea from chick-fil-a to class haha.  Take her, you won't regret it!",5.0,1.0,"Apr 11th, 2013",765822
103,She is so sweet and a really good prof. Her class is easy and not hard to pass. She helps you out too if you need it.,5.0,1.0,"Feb 20th, 2013",765822
104,she is amazing i would tell all my friends to take her. When she is talking she makes it fun to understand TAKE HER!!!!,4.5,2.0,"Nov 2nd, 2012",765822
105,"I love her. She was so sweet, and gives out extra credit.",4.5,2.0,"Aug 8th, 2012",765822
106,Best TEACHER EVER I LOVE HER SO MUCH!!! PLEASE TAKE HER YOU WILL PASS JUST DO UR WORK!!! AWSOME TEACHER VERY SMART AND FUNNY,5.0,1.0,"Jun 18th, 2012",765822
107,The teacher is very good. There were three easy assignments that took about an hour each. The rest of the grade comes from tests which are all very easy. I never used by textbook. She tells you everything you need to know in Lecture. The easiest class I've ever taken.,4.5,2.0,"Jun 11th, 2012",765822
108,"I love this professor! She is very talkative, and has really interesting lectures. I would recommend this class to anyone.",4.0,1.0,"Nov 28th, 2011",765822
109,She's really great as long as you take notes and listen. She gives you all the answers if you pay attention to what she says. She also likes to have questions and see interest in what she says.,4.5,1.0,"Nov 12th, 2011",765822
110,Very awesome teacher. She makes the lectures entertaining and is very interactive with her students. There is hardly ever any work in her class and her test are basically what is said in lecture. She's good with communication and give Great reviews before EVERY exam... which there are only 2 :D she is highly recommended.,4.5,2.0,"Apr 7th, 2011",765822
111,Loved this class. Listen and take a lot of notes for the quiz with notes. She is a good teacher.,4.0,3.0,"Nov 22nd, 2010",765822
112,"Sometimes she gets a little off topic, and switches things around in her lecture, but as long as you take notes to the best of your ability, and study those notes, you will most likely get an A. She honestly cares about her students, and if you talk to her she will let you make some things up. I highly recommend taking Ms. Aldrich for U.S. History!",4.5,3.0,"Nov 22nd, 2010",765822
113,BEST TEACHER EVER SHE IS THE GREATEST!!!!!!!!!!!!,5.0,1.0,"Nov 20th, 2010",765822
114,Mrs. Alrich is the best. I found myself teaching my family everything I learned in her class. Forget textbooks its like she reads it memorizes it and summarizes it for you. Just take notes lots of notes because there are quiz's with notes over your notes! her tests are the same as her midterm and over your notes. take notes and you will have no pro,3.0,2.0,"May 11th, 2010",765822
115,This is my second semester in her class and I love her. She is very funny. She lectures a lot but she makes it interesting. I learned a lot in her class and I really hated history before. Very cool teacher.,5.0,1.0,"Feb 24th, 2010",765822
116,She is very nice and enthused about history. She does a lot of quizes with notes and map quizes that were extremely easy if you paid attention. She was really easy to follow because she was interesting. Very easy grader.,5.0,1.0,"Feb 24th, 2010",765822
117,"I really enjoyed her class, she always made things so interesting and related them to real life things. I've never liked history much but she really made it fun! We also went on a pretty awesome field trip to the Ft. Worth Stock Show :)",5.0,1.0,"Nov 18th, 2009",765822
118,"Dr. Alexander is amazing! His course is designed to make you learn, not make you miserable. I wouldn't call it easy, but he didn't drown us in unnecessary assignments, which was greatly appreciated. There's a lot of material to cover, but not many assignments, so it's pretty self-paced. Just discipline yourself to read the material!",5.0,3.0,"May 12th, 2021",388559
119,"Dr. Alexander is amazing! His course is designed to make you learn, not make you miserable. I wouldn't call it easy, but he didn't drown us in unnecessary assignments, which was greatly appreciated. There's a lot of material to cover, but not many assignments, so it's pretty self-paced. Just discipline yourself to read the material!",5.0,1.0,"May 3rd, 2021",388559
120,This class was very educational and I learned about different cases and amendments. I can say if you do the work you will pass this class. I will take more of his classes.,5.0,4.0,"Sep 7th, 2018",388559
121,I had Dr. Alexander many years ago and he is still my favorite professor. I learned so much from him and he was always warm and approachable. He was inspirational as well. Glad to see he is still in the classroom. Deanna Hurst,4.5,2.0,"Dec 8th, 2015",388559
122,"2 group discussion boards (ample time given to complete each), 2 individual discussion boards, and 2 exams. Posts all lectures online. Listen to the lectures and review the powerpoint slides that accompany them and tests are not too bad. Optional final to replace lowest test score. As long as you do all the work and put in some effort, easy class.",5.0,3.0,"Jul 11th, 2014",388559
123,He is one of the best teachers at TWU. He keeps lecture interesting & lets his students engage in discussion. The tests sometimes feel overwhelming but he prepares you with a review that is very similar to the test.,5.0,3.0,"Jul 11th, 2014",388559
124,He is one of the best teachers at TWU. He keeps lecture interesting & lets his students engage in discussion. The tests sometimes feel overwhelming but he prepares you with a review that is very similar to the test. His TA Karen is also super helpful. They truly  prepare you for the exams. I would recommend him to anyone without hesitation.,4.5,4.0,"Jul 8th, 2013",388559
125,I thought this course was going to be way less interesting than it was. I loved hearing the interesting lectures. Having two teachers made the course much better too. Dr. A was experienced and thoughtful and Monica was so smart and fun. I thought her lectures were refreshing as Dr. A could get a bit monotonous. Pretty hard tests though!,5.0,2.0,"Jun 28th, 2013",388559
126,"Amazing.... I think I should've taken this in class because it sounds like the class discussions are interesting however, you have to read the book, listen to the ppts: study the cases & you'll succeed! Had a wow experience at learning the court cases and analyzing them. Amazing class. Also liked his online sidekick Mrs Devereux.",4.0,2.0,"May 23rd, 2013",388559
127,Dr. Alexander is a very knowledgeable professor and very interested in GOV. However his teaching assistant Monica has no business being there. Dr. A is involved in a lot of activities so he isnt always in class. The days Monica would teach I hated coming to class.,5.0,3.0,"May 2nd, 2013",388559
128,"Dr. Alexander is the best teacher ever and a gentleman, lectures are very clear and interesting, his teaches the constitution issues in a way that makes a student feel interested in class. Out of three exams you only need to take two if you have a good grade on your exams, third exam is optional. Attendance counts as it has 100 points. Easy A.",3.0,3.0,"Apr 28th, 2013",388559
129,"The amount of information on the first test is insane, but it gets easier after that.  Not an easy class.  I worked very hard for my A.  You will learn a lot of Supreme Court cases, about 100 or so.",5.0,2.0,"Dec 14th, 2012",388559
130,"The best teacher at TWU.  Course is relatively easy, but you will learn a lot.  His lectures are to the point and interesting.  You will not regret taking his class.",5.0,3.0,"Dec 12th, 2012",388559
131,"Best teacher at TWU. The assignments are a lot of work but there are only 9 grades the whole semester.  Listen to the power points and have your book handy and you'll do well.  Learned more in this class than any other class in my college career with very little work. Seriously, don't miss this class.",4.5,4.0,"Jan 2nd, 2012",388559
132,"Hard class, but a great teacher. Just stuy and take good notes and it will be much easier",4.5,4.0,"May 18th, 2010",388559
133,"Dr. Alexander is amazing, he keeps class interesting, and I never really minded being in class. In this particular class, he co teaches with Mrs. Deveraux, and together they make an amazing teaching duo. Definitely one of the best!",5.0,1.0,"May 4th, 2010",388559
134,one of the best!!!  highly entertaining teaching atmosphere,5.0,3.0,"Aug 31st, 2008",388559
135,He is passionate about Constitutional Law!  Discussion in class is welcomed and valued.  One of the best professors I have ever had!,4.5,2.0,"Apr 20th, 2008",388559
